run_index,seed,topology,survival_checkpoint_year,survived_500_year_mark,survived_final_year,final_governance_stability,final_human_control_index,minimum_human_control_index,fragmentation_count,final_connected_components,largest_component_ratio,contagion_containment,contagion_initial_failures,contagion_secondary_failures,trust_memory_decay,final_cooperation,final_trust_memory,final_infiltrator_count,final_isolated_infiltrator_count,adversary_isolation_rate,reconnection_rate,time_to_isolation,defense_edge_cuts,minimum_cooperation,minimum_trust_memory,post_betrayal_min_cooperation,first_cooperation_collapse_year,time_to_collapse,recovery_year,time_to_recovery,recovered_network_size,recovered_within_window,collapsed,peak_governance_backlog,dominant_defense_action,proposal_quota_count,ai_legislative_processors_count,foundational_veto_count
39,80,random,500,True,True,0.96,1.0,1.0,20,7,0.915,0.0,3,0,0.2,0.817,0.738,6,6,1.0,0.485,90.0,103,0.396,0.32,0.396,100,0,,390,65,False,True,0.0,none,0,0,0
40,81,random,500,True,True,0.964,1.0,1.0,20,7,0.908,0.4,5,2,0.2,0.853,0.777,6,6,1.0,0.489,90.0,95,0.404,0.318,0.404,100,0,,370,58,False,True,0.0,none,0,0,0
41,82,random,500,True,True,0.966,1.0,1.0,15,8,0.896,0.0,2,0,0.2,0.828,0.75,6,6,1.0,0.442,90.0,77,0.433,0.341,0.433,100,0,,380,59,False,True,0.0,none,0,0,0
42,83,random,500,True,True,0.957,1.0,1.0,16,7,0.91,0.4,5,2,0.2,0.822,0.74,6,6,1.0,0.494,90.0,89,0.408,0.318,0.408,100,0,,390,61,False,True,0.0,none,0,0,0
43,84,random,500,True,True,0.958,1.0,1.0,17,7,0.914,0.0,4,0,0.2,0.788,0.713,6,6,1.0,0.46,90.0,100,0.396,0.309,0.396,100,0,,,0,False,True,0.0,none,0,0,0
44,85,random,500,True,True,0.912,1.0,1.0,26,8,0.896,0.571,7,4,0.2,0.753,0.691,6,6,1.0,0.341,90.0,124,0.348,0.269,0.348,100,0,,,0,False,True,0.0,none,0,0,0
45,86,random,500,True,True,0.911,1.0,1.0,18,9,0.886,0.167,6,1,0.2,0.709,0.645,6,6,1.0,0.222,90.0,108,0.388,0.309,0.388,100,0,,,0,False,True,0.0,none,0,0,0
46,87,random,500,True,True,0.961,1.0,1.0,19,9,0.879,0.667,3,2,0.2,0.815,0.738,6,6,1.0,0.408,90.0,78,0.425,0.345,0.425,100,0,,390,58,False,True,0.0,none,0,0,0
47,88,random,500,True,True,0.953,1.0,1.0,28,9,0.881,0.5,10,5,0.2,0.801,0.728,6,6,1.0,0.419,90.0,124,0.335,0.272,0.335,100,0,,400,59,False,True,0.0,none,0,0,0
48,89,random,500,True,True,0.908,1.0,1.0,24,7,0.91,0.2,5,1,0.2,0.714,0.651,6,6,1.0,0.38,90.0,124,0.34,0.276,0.34,100,0,,,0,False,True,0.0,none,0,0,0
49,90,random,500,True,True,0.949,1.0,1.0,28,9,0.882,0.0,3,0,0.2,0.804,0.741,6,6,1.0,0.382,90.0,112,0.381,0.314,0.381,100,0,,400,60,False,True,0.0,none,0,0,0
50,91,random,500,True,True,0.946,1.0,1.0,24,7,0.909,0.167,6,1,0.2,0.747,0.676,6,6,1.0,0.35,90.0,120,0.364,0.303,0.364,100,0,,,0,False,True,0.0,none,0,0,0
51,92,random,500,True,True,0.965,1.0,1.0,19,7,0.913,0.5,4,2,0.2,0.869,0.792,6,6,1.0,0.467,93.333,92,0.413,0.343,0.413,100,0,,350,61,False,True,0.0,none,0,0,0
52,93,random,500,True,True,0.927,1.0,1.0,23,7,0.912,0.5,8,4,0.2,0.743,0.676,6,6,1.0,0.451,90.0,103,0.357,0.298,0.357,100,0,,,0,False,True,0.0,none,0,0,0
53,94,random,500,True,True,0.965,1.0,1.0,15,7,0.915,0.333,3,1,0.2,0.787,0.71,6,6,1.0,0.402,90.0,110,0.394,0.318,0.394,100,0,,,0,False,True,0.0,none,0,0,0
54,95,random,500,True,True,0.949,1.0,1.0,17,7,0.91,0.0,5,0,0.2,0.821,0.744,6,6,1.0,0.5,90.0,88,0.402,0.317,0.402,100,0,,390,61,False,True,0.0,none,0,0,0
55,96,random,500,True,True,0.932,1.0,1.0,27,13,0.812,0.4,10,4,0.2,0.735,0.671,6,6,1.0,0.402,91.667,107,0.339,0.277,0.339,100,0,,,0,False,True,0.0,none,0,0,0
56,97,random,500,True,True,0.912,1.0,1.0,37,11,0.833,0.467,15,7,0.2,0.745,0.694,6,6,1.0,0.295,90.0,132,0.286,0.24,0.286,100,0,,,0,False,True,0.0,none,0,0,0
57,98,random,500,True,True,0.926,1.0,1.0,19,8,0.899,0.0,4,0,0.2,0.699,0.633,6,6,1.0,0.34,90.0,94,0.371,0.309,0.371,100,0,,,0,False,True,0.0,none,0,0,0
58,99,random,500,True,True,0.892,1.0,1.0,24,7,0.909,0.4,10,4,0.2,0.668,0.602,6,6,1.0,0.29,90.0,138,0.324,0.264,0.324,100,0,,,0,False,True,0.0,none,0,0,0
59,100,random,500,True,True,0.946,1.0,1.0,18,7,0.909,0.25,4,1,0.2,0.772,0.698,6,6,1.0,0.412,90.0,102,0.383,0.302,0.383,100,0,,,0,False,True,0.0,none,0,0,0
60,101,random,500,True,True,0.948,1.0,1.0,26,7,0.909,0.625,8,5,0.2,0.726,0.653,6,6,1.0,0.347,90.0,125,0.34,0.273,0.34,100,0,,,0,False,True,0.0,none,0,0,0
61,102,random,500,True,True,0.962,1.0,1.0,16,8,0.889,0.0,2,0,0.2,0.819,0.745,6,6,1.0,0.47,90.0,84,0.421,0.337,0.421,100,0,,390,56,False,True,0.0,none,0,0,0
62,103,random,500,True,True,0.958,1.0,1.0,21,8,0.897,0.0,4,0,0.2,0.786,0.707,6,6,1.0,0.443,91.667,115,0.381,0.293,0.381,100,0,,,0,False,True,0.0,none,0,0,0
63,104,random,500,True,True,0.924,1.0,1.0,26,7,0.909,0.2,5,1,0.2,0.758,0.696,6,6,1.0,0.45,90.0,129,0.347,0.278,0.347,100,0,,,0,False,True,0.0,none,0,0,0
64,105,random,500,True,True,0.959,1.0,1.0,12,8,0.891,0.0,0,0,0.2,0.802,0.725,6,6,1.0,0.574,90.0,72,0.44,0.35,0.44,100,0,,400,57,False,True,0.0,none,0,0,0
65,106,random,500,True,True,0.933,1.0,1.0,13,7,0.914,0.0,3,0,0.2,0.727,0.654,6,6,1.0,0.354,90.0,83,0.412,0.324,0.412,100,0,,,0,False,True,0.0,none,0,0,0
66,107,random,500,True,True,0.966,1.0,1.0,18,7,0.912,0.0,3,0,0.2,0.79,0.705,6,6,1.0,0.479,90.0,96,0.407,0.332,0.407,100,0,,,0,False,True,0.0,none,0,0,0
67,108,random,500,True,True,0.933,1.0,1.0,17,7,0.912,0.0,1,0,0.2,0.699,0.626,6,6,1.0,0.387,90.0,93,0.38,0.306,0.38,100,0,,,0,False,True,0.0,none,0,0,0
68,109,random,500,True,True,0.955,1.0,1.0,20,7,0.912,0.0,1,0,0.2,0.833,0.754,6,6,1.0,0.461,90.0,102,0.418,0.34,0.418,100,0,,380,62,False,True,0.0,none,0,0,0
69,110,random,500,True,True,0.914,1.0,1.0,25,9,0.881,0.571,7,4,0.2,0.728,0.662,6,6,1.0,0.396,90.0,144,0.348,0.292,0.348,100,0,,,0,False,True,0.0,none,0,0,0
70,111,random,500,True,True,0.969,1.0,1.0,17,7,0.91,0.0,2,0,0.2,0.836,0.758,6,6,1.0,0.5,90.0,92,0.433,0.344,0.433,100,0,,380,60,False,True,0.0,none,0,0,0
71,112,random,500,True,True,0.962,1.0,1.0,25,8,0.899,0.0,2,0,0.2,0.821,0.748,6,6,1.0,0.492,90.0,124,0.377,0.29,0.377,100,0,,390,62,False,True,0.0,none,0,0,0
72,113,random,500,True,True,0.937,1.0,1.0,22,7,0.912,0.25,4,1,0.2,0.75,0.681,6,6,1.0,0.4,91.667,123,0.379,0.31,0.379,100,0,,,0,False,True,0.0,none,0,0,0
73,114,random,500,True,True,0.904,1.0,1.0,20,9,0.879,0.25,4,1,0.2,0.74,0.671,6,6,1.0,0.383,90.0,116,0.341,0.261,0.341,100,0,,,0,False,True,0.0,none,0,0,0
74,115,random,500,True,True,0.958,1.0,1.0,21,7,0.91,0.0,2,0,0.2,0.767,0.692,6,6,1.0,0.5,90.0,116,0.394,0.314,0.394,100,0,,,0,False,True,0.0,none,0,0,0
75,116,random,500,True,True,0.955,1.0,1.0,36,7,0.909,0.5,14,7,0.2,0.87,0.803,6,6,1.0,0.524,90.0,149,0.33,0.273,0.33,100,0,,350,60,False,True,0.0,none,0,0,0
76,117,random,500,True,True,0.969,1.0,1.0,20,8,0.896,0.0,1,0,0.2,0.857,0.782,6,6,1.0,0.429,90.0,112,0.421,0.332,0.421,100,0,,360,60,False,True,0.0,none,0,0,0
77,118,random,500,True,True,0.967,1.0,1.0,22,7,0.91,0.0,2,0,0.2,0.847,0.764,6,6,1.0,0.51,90.0,102,0.404,0.329,0.404,100,0,,370,61,False,True,0.0,none,0,0,0
78,119,random,500,True,True,0.935,1.0,1.0,17,7,0.91,0.0,5,0,0.2,0.802,0.729,6,6,1.0,0.456,90.0,90,0.424,0.342,0.424,100,0,,400,61,False,True,0.0,none,0,0,0
79,120,random,500,True,True,0.968,1.0,1.0,15,7,0.912,0.25,4,1,0.2,0.829,0.744,6,6,1.0,0.462,90.0,98,0.43,0.352,0.43,100,0,,380,62,False,True,0.0,none,0,0,0
80,121,random,500,True,True,0.914,1.0,1.0,30,9,0.866,0.444,9,4,0.2,0.719,0.654,6,6,1.0,0.354,90.0,147,0.313,0.25,0.313,100,0,,,0,False,True,0.0,none,0,0,0
81,122,random,500,True,True,0.967,1.0,1.0,21,8,0.892,0.4,5,2,0.2,0.846,0.767,6,6,1.0,0.464,91.667,104,0.404,0.324,0.404,100,0,,370,58,False,True,0.0,none,0,0,0
82,123,random,500,True,True,0.922,1.0,1.0,20,8,0.892,0.333,6,2,0.2,0.75,0.678,6,6,1.0,0.398,90.0,90,0.387,0.315,0.387,100,0,,,0,False,True,0.0,none,0,0,0
83,124,random,500,True,True,0.955,1.0,1.0,16,7,0.914,0.5,6,3,0.2,0.841,0.771,6,6,1.0,0.484,90.0,95,0.432,0.34,0.432,100,0,,370,63,False,True,0.0,none,0,0,0
84,125,random,500,True,True,0.969,1.0,1.0,18,7,0.912,0.0,1,0,0.2,0.874,0.794,6,6,1.0,0.526,90.0,95,0.434,0.343,0.434,100,0,,350,62,False,True,0.0,none,0,0,0
85,126,random,500,True,True,0.944,1.0,1.0,28,7,0.913,0.5,4,2,0.2,0.769,0.697,6,6,1.0,0.467,91.667,137,0.347,0.267,0.347,100,0,,,0,False,True,0.0,none,0,0,0
86,127,random,500,True,True,0.948,1.0,1.0,24,7,0.912,0.0,3,0,0.2,0.766,0.69,6,6,1.0,0.422,90.0,116,0.358,0.288,0.358,100,0,,,0,False,True,0.0,none,0,0,0
87,128,random,500,True,True,0.944,1.0,1.0,21,7,0.909,0.0,5,0,0.2,0.733,0.664,6,6,1.0,0.461,90.0,117,0.37,0.293,0.37,100,0,,,0,False,True,0.0,none,0,0,0
88,129,random,500,True,True,0.956,1.0,1.0,21,7,0.908,0.0,6,0,0.2,0.842,0.77,6,6,1.0,0.529,90.0,106,0.386,0.302,0.386,100,0,,370,59,False,True,0.0,none,0,0,0
89,130,random,500,True,True,0.943,1.0,1.0,15,7,0.915,0.0,1,0,0.2,0.73,0.657,6,6,1.0,0.388,90.0,98,0.397,0.321,0.397,100,0,,,0,False,True,0.0,none,0,0,0
90,131,random,500,True,True,0.953,1.0,1.0,18,7,0.909,0.6,5,3,0.2,0.801,0.725,6,6,1.0,0.526,90.0,97,0.404,0.326,0.404,100,0,,400,60,False,True,0.0,none,0,0,0
91,132,random,500,True,True,0.967,1.0,1.0,23,7,0.908,0.5,2,1,0.2,0.833,0.747,6,6,1.0,0.553,90.0,113,0.386,0.308,0.386,100,0,,380,59,False,True,0.0,none,0,0,0
92,133,random,500,True,True,0.954,1.0,1.0,17,7,0.908,0.25,4,1,0.2,0.73,0.66,6,6,1.0,0.424,90.0,92,0.365,0.288,0.365,100,0,,,0,False,True,0.0,none,0,0,0
93,134,random,500,True,True,0.955,1.0,1.0,16,9,0.882,0.0,2,0,0.2,0.823,0.75,6,6,1.0,0.487,90.0,78,0.422,0.323,0.422,100,0,,380,60,False,True,0.0,none,0,0,0
94,135,random,500,True,True,0.951,1.0,1.0,24,8,0.894,0.4,5,2,0.2,0.78,0.713,6,6,1.0,0.409,90.0,110,0.372,0.295,0.372,100,0,,,0,False,True,0.0,none,0,0,0
95,136,random,500,True,True,0.958,1.0,1.0,23,7,0.91,0.167,6,1,0.2,0.825,0.749,6,6,1.0,0.53,90.0,134,0.382,0.311,0.382,100,0,,380,61,False,True,0.0,none,0,0,0
96,137,random,500,True,True,0.951,1.0,1.0,19,7,0.913,0.5,6,3,0.2,0.785,0.707,6,6,1.0,0.479,90.0,94,0.383,0.303,0.383,100,0,,,0,False,True,0.0,none,0,0,0
97,138,random,500,True,True,0.956,1.0,1.0,19,8,0.896,0.0,2,0,0.2,0.78,0.701,6,6,1.0,0.45,90.0,106,0.411,0.326,0.411,100,0,,,0,False,True,0.0,none,0,0,0
98,139,random,500,True,True,0.942,1.0,1.0,24,7,0.91,0.0,6,0,0.2,0.76,0.694,6,6,1.0,0.509,90.0,121,0.358,0.289,0.358,100,0,,,0,False,True,0.0,none,0,0,0
99,140,random,500,True,True,0.92,1.0,1.0,22,8,0.889,0.2,5,1,0.2,0.709,0.633,6,6,1.0,0.39,90.0,107,0.351,0.285,0.351,100,0,,,0,False,True,0.0,none,0,0,0
100,141,random,500,True,True,0.957,1.0,1.0,18,8,0.896,0.0,2,0,0.2,0.81,0.727,6,6,1.0,0.46,90.0,100,0.415,0.336,0.415,100,0,,400,60,False,True,0.0,none,0,0,0
