run_index,seed,topology,survival_checkpoint_year,survived_500_year_mark,survived_final_year,final_governance_stability,final_human_control_index,minimum_human_control_index,fragmentation_count,final_connected_components,largest_component_ratio,contagion_containment,contagion_initial_failures,contagion_secondary_failures,trust_memory_decay,final_cooperation,final_trust_memory,final_infiltrator_count,final_isolated_infiltrator_count,adversary_isolation_rate,reconnection_rate,time_to_isolation,defense_edge_cuts,minimum_cooperation,minimum_trust_memory,post_betrayal_min_cooperation,first_cooperation_collapse_year,time_to_collapse,recovery_year,time_to_recovery,recovered_network_size,recovered_within_window,collapsed,peak_governance_backlog,dominant_defense_action,proposal_quota_count,ai_legislative_processors_count,foundational_veto_count
36,77,small-world,500,False,False,0.119,1.0,1.0,63,63,0.075,0.754,57,43,0.0,0.021,0.041,6,6,1.0,0.0,90.0,136,0.021,0.041,0.021,100,0,,,0,False,True,0.0,none,0,0,0
37,78,small-world,500,False,False,0.064,1.0,1.0,66,66,0.015,0.557,61,34,0.0,0.0,0.041,6,6,1.0,0.0,90.0,141,0.0,0.041,0.0,100,0,,,0,False,True,0.0,none,0,0,0
38,79,small-world,500,False,False,0.119,1.0,1.0,62,63,0.061,0.722,54,39,0.0,0.005,0.046,6,6,1.0,0.0,90.0,134,0.005,0.046,0.005,100,0,,,0,False,True,0.0,none,0,0,0
39,80,small-world,500,False,False,0.066,1.0,1.0,66,65,0.045,0.778,63,49,0.0,0.009,0.022,6,6,1.0,0.0,90.0,139,0.0,0.017,0.0,100,0,,,0,False,True,0.0,none,0,0,0
40,81,small-world,500,False,False,0.087,1.0,1.0,65,66,0.044,0.741,58,43,0.0,0.0,0.026,6,6,1.0,0.0,90.0,141,0.0,0.026,0.0,100,0,,,0,False,True,0.0,none,0,0,0
41,82,small-world,500,False,False,0.058,1.0,1.0,65,66,0.03,0.71,62,44,0.0,0.006,0.021,6,6,1.0,0.0,90.0,141,0.0,0.021,0.0,100,0,,,0,False,True,0.0,none,0,0,0
42,83,small-world,500,False,False,0.14,1.0,1.0,60,61,0.104,0.673,55,37,0.0,0.016,0.063,6,6,1.0,0.0,90.0,130,0.016,0.063,0.016,100,0,,,0,False,True,0.0,none,0,0,0
43,84,small-world,500,False,False,0.061,1.0,1.0,63,64,0.016,0.817,60,49,0.0,0.0,0.016,6,6,1.0,0.0,90.0,135,0.0,0.016,0.0,100,0,,,0,False,True,0.0,none,0,0,0
44,85,small-world,500,False,False,0.246,1.0,1.0,57,57,0.164,0.714,49,35,0.0,0.09,0.13,6,6,1.0,0.0,90.0,128,0.09,0.13,0.09,100,0,,,0,False,True,0.0,none,0,0,0
45,86,small-world,500,False,False,0.07,1.0,1.0,66,66,0.015,0.667,60,40,0.0,0.0,0.021,6,6,1.0,0.0,90.0,141,0.0,0.021,0.0,100,0,,,0,False,True,0.0,none,0,0,0
46,87,small-world,500,False,False,0.14,1.0,1.0,63,64,0.074,0.707,58,41,0.0,0.033,0.082,6,6,1.0,0.0,90.0,140,0.033,0.082,0.033,100,0,,,0,False,True,0.0,none,0,0,0
47,88,small-world,500,False,False,0.234,1.0,1.0,56,57,0.145,0.75,48,36,0.0,0.068,0.113,6,6,1.0,0.0,90.0,124,0.066,0.109,0.066,100,0,,,0,False,True,0.0,none,0,0,0
48,89,small-world,500,False,False,0.06,1.0,1.0,65,65,0.015,0.767,60,46,0.0,0.0,0.02,6,6,1.0,0.0,90.0,137,0.0,0.02,0.0,100,0,,,0,False,True,0.0,none,0,0,0
49,90,small-world,500,False,False,0.136,1.0,1.0,60,61,0.077,0.722,54,39,0.0,0.028,0.051,6,6,1.0,0.0,90.0,130,0.028,0.051,0.028,100,0,,,0,False,True,0.0,none,0,0,0
50,91,small-world,500,False,False,0.112,1.0,1.0,61,61,0.077,0.764,55,42,0.0,0.006,0.043,6,6,1.0,0.0,90.0,129,0.006,0.043,0.006,100,0,,,0,False,True,0.0,none,0,0,0
51,92,small-world,500,False,False,0.226,1.0,1.0,57,58,0.119,0.644,45,29,0.0,0.073,0.123,6,6,1.0,0.0,103.333,125,0.073,0.123,0.073,100,0,,,0,False,True,0.0,none,0,0,0
52,93,small-world,500,False,False,0.235,1.0,1.0,55,55,0.206,0.833,48,40,0.0,0.068,0.105,6,6,1.0,0.0,90.0,124,0.068,0.105,0.068,100,0,,,0,False,True,0.0,none,0,0,0
53,94,small-world,500,False,False,0.207,1.0,1.0,56,57,0.157,0.788,52,41,0.0,0.082,0.107,6,6,1.0,0.0,90.0,129,0.082,0.107,0.082,100,0,,,0,False,True,0.0,none,0,0,0
54,95,small-world,500,False,False,0.209,1.0,1.0,57,58,0.104,0.735,49,36,0.0,0.051,0.091,6,6,1.0,0.0,90.0,124,0.051,0.091,0.051,100,0,,,0,False,True,0.0,none,0,0,0
55,96,small-world,500,False,False,0.075,1.0,1.0,65,64,0.016,0.81,58,47,0.0,0.0,0.024,6,6,1.0,0.0,90.0,138,0.0,0.024,0.0,100,0,,,0,False,True,0.0,none,0,0,0
56,97,small-world,500,False,False,0.164,1.0,1.0,59,59,0.108,0.796,54,43,0.0,0.062,0.066,6,6,1.0,0.0,90.0,124,0.062,0.066,0.062,100,0,,,0,False,True,0.0,none,0,0,0
57,98,small-world,500,False,False,0.061,1.0,1.0,64,65,0.015,0.797,59,47,0.0,0.0,0.023,6,6,1.0,0.0,90.0,134,0.0,0.023,0.0,100,0,,,0,False,True,0.0,none,0,0,0
58,99,small-world,500,False,False,0.126,1.0,1.0,64,64,0.06,0.722,54,39,0.0,0.007,0.038,6,6,1.0,0.0,90.0,138,0.007,0.038,0.007,100,0,,,0,False,True,0.0,none,0,0,0
59,100,small-world,500,False,False,0.06,1.0,1.0,65,65,0.015,0.783,60,47,0.0,0.0,0.018,6,6,1.0,0.0,90.0,138,0.0,0.018,0.0,100,0,,,0,False,True,0.0,none,0,0,0
60,101,small-world,500,False,False,0.079,1.0,1.0,64,64,0.016,0.724,58,42,0.0,0.0,0.019,6,6,1.0,0.0,90.0,137,0.0,0.019,0.0,100,0,,,0,False,True,0.0,none,0,0,0
61,102,small-world,500,False,False,0.332,1.0,1.0,52,53,0.106,0.641,39,25,0.0,0.107,0.159,6,6,1.0,0.0,90.0,115,0.107,0.159,0.107,100,0,,,0,False,True,0.0,none,0,0,0
62,103,small-world,500,False,False,0.214,1.0,1.0,59,59,0.108,0.714,49,35,0.0,0.062,0.101,6,6,1.0,0.0,90.0,124,0.062,0.101,0.062,100,0,,,0,False,True,0.0,none,0,0,0
63,104,small-world,500,False,False,0.104,1.0,1.0,62,63,0.061,0.709,55,39,0.0,0.01,0.034,6,6,1.0,0.0,90.0,133,0.01,0.034,0.01,100,0,,,0,False,True,0.0,none,0,0,0
64,105,small-world,500,False,False,0.148,1.0,1.0,60,61,0.091,0.519,54,28,0.0,0.028,0.074,6,6,1.0,0.0,90.0,133,0.028,0.074,0.028,100,0,,,0,False,True,0.0,none,0,0,0
65,106,small-world,500,False,False,0.115,1.0,1.0,61,61,0.091,0.782,55,43,0.0,0.001,0.027,6,6,1.0,0.0,90.0,131,0.001,0.027,0.001,100,0,,,0,False,True,0.0,none,0,0,0
66,107,small-world,500,False,False,0.125,1.0,1.0,66,66,0.071,0.776,58,45,0.0,0.001,0.025,6,6,1.0,0.0,101.667,143,0.001,0.025,0.001,100,0,,,0,False,True,0.0,none,0,0,0
67,108,small-world,500,False,False,0.165,1.0,1.0,59,59,0.134,0.717,53,38,0.0,0.043,0.066,6,6,1.0,0.0,90.0,128,0.043,0.066,0.043,100,0,,,0,False,True,0.0,none,0,0,0
68,109,small-world,500,False,False,0.08,1.0,1.0,66,66,0.015,0.7,60,42,0.0,0.0,0.042,6,6,1.0,0.0,90.0,141,0.0,0.042,0.0,100,0,,,0,False,True,0.0,none,0,0,0
69,110,small-world,500,False,False,0.132,1.0,1.0,62,63,0.075,0.643,56,36,0.0,0.018,0.075,6,6,1.0,0.0,90.0,131,0.018,0.075,0.018,100,0,,,0,False,True,0.0,none,0,0,0
70,111,small-world,500,False,False,0.17,1.0,1.0,53,54,0.143,0.5,48,24,0.0,0.009,0.064,6,6,1.0,0.0,90.0,115,0.009,0.064,0.009,100,0,,,0,False,True,0.0,none,0,0,0
71,112,small-world,500,False,False,0.196,1.0,1.0,58,59,0.147,0.75,52,39,0.0,0.082,0.099,6,6,1.0,0.0,90.0,125,0.082,0.099,0.082,100,0,,,0,False,True,0.0,none,0,0,0
72,113,small-world,500,False,False,0.176,1.0,1.0,58,59,0.134,0.769,52,40,0.0,0.055,0.071,6,6,1.0,0.0,90.0,125,0.055,0.071,0.055,100,0,,,0,False,True,0.0,none,0,0,0
73,114,small-world,500,False,False,0.058,1.0,1.0,67,68,0.015,0.629,62,39,0.0,0.0,0.027,6,6,1.0,0.0,90.0,144,0.0,0.027,0.0,100,0,,,0,False,True,0.0,none,0,0,0
74,115,small-world,500,False,False,0.073,1.0,1.0,66,67,0.029,0.705,61,43,0.0,0.005,0.025,6,6,1.0,0.0,90.0,140,0.0,0.025,0.0,100,0,,,0,False,True,0.0,none,0,0,0
75,116,small-world,500,False,False,0.1,1.0,1.0,64,64,0.074,0.81,58,47,0.0,0.003,0.028,6,6,1.0,0.0,90.0,141,0.003,0.028,0.003,100,0,,,0,False,True,0.0,none,0,0,0
76,117,small-world,500,False,False,0.058,1.0,1.0,66,67,0.015,0.656,61,40,0.0,0.0,0.024,6,6,1.0,0.0,90.0,141,0.0,0.024,0.0,100,0,,,0,False,True,0.0,none,0,0,0
77,118,small-world,500,False,False,0.132,1.0,1.0,65,66,0.044,0.692,52,36,0.0,0.0,0.046,6,6,1.0,0.0,90.0,141,0.0,0.046,0.0,100,0,,,0,False,True,0.0,none,0,0,0
78,119,small-world,500,False,False,0.27,1.0,1.0,54,55,0.171,0.783,46,36,0.0,0.101,0.137,6,6,1.0,0.0,90.0,120,0.101,0.137,0.101,100,0,,,0,False,True,0.0,none,0,0,0
79,120,small-world,500,False,False,0.122,1.0,1.0,62,61,0.077,0.768,56,43,0.0,0.017,0.052,6,6,1.0,0.0,90.0,133,0.017,0.052,0.017,100,0,,,0,False,True,0.0,none,0,0,0
80,121,small-world,500,False,False,0.078,1.0,1.0,65,64,0.045,0.75,60,45,0.0,0.0,0.019,6,6,1.0,0.0,90.0,141,0.0,0.019,0.0,100,0,,,0,False,True,0.0,none,0,0,0
81,122,small-world,500,False,False,0.063,1.0,1.0,65,65,0.03,0.689,61,42,0.0,0.0,0.025,6,6,1.0,0.0,90.0,138,0.0,0.025,0.0,100,0,,,0,False,True,0.0,none,0,0,0
82,123,small-world,500,False,False,0.162,1.0,1.0,56,57,0.078,0.755,49,37,0.0,0.006,0.048,6,6,1.0,0.0,90.0,117,0.006,0.048,0.006,100,0,,,0,False,True,0.0,none,0,0,0
83,124,small-world,500,False,False,0.061,1.0,1.0,67,68,0.015,0.694,62,43,0.0,0.0,0.018,6,6,1.0,0.0,90.0,142,0.0,0.018,0.0,100,0,,,0,False,True,0.0,none,0,0,0
84,125,small-world,500,False,False,0.197,1.0,1.0,59,60,0.157,0.736,53,39,0.0,0.068,0.09,6,6,1.0,0.0,90.0,132,0.067,0.09,0.067,100,0,,,0,False,True,0.0,none,0,0,0
85,126,small-world,500,False,False,0.089,1.0,1.0,63,62,0.076,0.707,58,41,0.0,0.005,0.033,6,6,1.0,0.0,90.0,140,0.001,0.033,0.001,100,0,,,0,False,True,0.0,none,0,0,0
86,127,small-world,500,False,False,0.132,1.0,1.0,60,60,0.092,0.8,55,44,0.0,0.032,0.051,6,6,1.0,0.0,90.0,129,0.032,0.051,0.032,100,0,,,0,False,True,0.0,none,0,0,0
87,128,small-world,500,False,False,0.142,1.0,1.0,58,58,0.077,0.755,53,40,0.0,0.014,0.058,6,6,1.0,0.0,90.0,127,0.014,0.058,0.014,100,0,,,0,False,True,0.0,none,0,0,0
88,129,small-world,500,False,False,0.148,1.0,1.0,62,62,0.103,0.764,55,42,0.0,0.043,0.056,6,6,1.0,0.0,90.0,133,0.038,0.056,0.038,100,0,,,0,False,True,0.0,none,0,0,0
89,130,small-world,500,False,False,0.176,1.0,1.0,60,61,0.104,0.66,53,35,0.0,0.06,0.095,6,6,1.0,0.0,90.0,128,0.055,0.093,0.055,100,0,,,0,False,True,0.0,none,0,0,0
90,131,small-world,500,False,False,0.061,1.0,1.0,64,64,0.016,0.767,60,46,0.0,0.0,0.014,6,6,1.0,0.0,90.0,138,0.0,0.014,0.0,100,0,,,0,False,True,0.0,none,0,0,0
91,132,small-world,500,False,False,0.109,1.0,1.0,61,62,0.076,0.727,55,40,0.0,0.005,0.032,6,6,1.0,0.0,100.0,131,0.005,0.032,0.005,100,0,,,0,False,True,0.0,none,0,0,0
92,133,small-world,500,False,False,0.062,1.0,1.0,64,63,0.016,0.733,60,44,0.0,0.0,0.023,6,6,1.0,0.0,90.0,133,0.0,0.023,0.0,100,0,,,0,False,True,0.0,none,0,0,0
93,134,small-world,500,False,False,0.067,1.0,1.0,65,66,0.015,0.607,61,37,0.0,0.0,0.026,6,6,1.0,0.0,90.0,137,0.0,0.026,0.0,100,0,,,0,False,True,0.0,none,0,0,0
94,135,small-world,500,False,False,0.14,1.0,1.0,60,61,0.091,0.727,55,40,0.0,0.036,0.059,6,6,1.0,0.0,90.0,128,0.036,0.059,0.036,100,0,,,0,False,True,0.0,none,0,0,0
95,136,small-world,500,False,False,0.189,1.0,1.0,58,58,0.123,0.725,51,37,0.0,0.063,0.089,6,6,1.0,0.0,90.0,124,0.063,0.089,0.063,100,0,,,0,False,True,0.0,none,0,0,0
96,137,small-world,500,False,False,0.09,1.0,1.0,64,65,0.03,0.789,57,45,0.0,0.0,0.027,6,6,1.0,0.0,90.0,137,0.0,0.027,0.0,100,0,,,0,False,True,0.0,none,0,0,0
97,138,small-world,500,False,False,0.059,1.0,1.0,66,66,0.015,0.672,61,41,0.0,0.0,0.033,6,6,1.0,0.0,90.0,141,0.0,0.033,0.0,100,0,,,0,False,True,0.0,none,0,0,0
98,139,small-world,500,False,False,0.061,1.0,1.0,63,64,0.016,0.8,60,48,0.0,0.0,0.017,6,6,1.0,0.0,90.0,138,0.0,0.017,0.0,100,0,,,0,False,True,0.0,none,0,0,0
99,140,small-world,500,False,False,0.288,1.0,1.0,53,54,0.164,0.841,44,37,0.0,0.135,0.148,6,6,1.0,0.0,90.0,115,0.135,0.146,0.135,100,0,,,0,False,True,0.0,none,0,0,0
100,141,small-world,500,False,False,0.166,1.0,1.0,57,57,0.152,0.755,49,37,0.0,0.024,0.057,6,6,1.0,0.0,90.0,125,0.024,0.057,0.024,100,0,,,0,False,True,0.0,none,0,0,0
