run_index,seed,topology,survival_checkpoint_year,survived_500_year_mark,survived_final_year,final_governance_stability,final_human_control_index,minimum_human_control_index,fragmentation_count,final_connected_components,largest_component_ratio,contagion_containment,contagion_initial_failures,contagion_secondary_failures,trust_memory_decay,final_cooperation,final_recovered_node_rate,final_trust_memory,final_infiltrator_count,final_isolated_infiltrator_count,adversary_isolation_rate,reconnection_rate,signal_propagation_rate,time_to_isolation,defense_edge_cuts,minimum_cooperation,minimum_trust_memory,post_betrayal_min_cooperation,first_cooperation_collapse_year,time_to_collapse,recovery_year,time_to_recovery,recovered_network_size,recovered_within_window,collapsed,peak_governance_backlog,dominant_defense_action,proposal_quota_count,ai_legislative_processors_count,foundational_veto_count
45,86,small-world,500,True,True,0.97,1.0,1.0,6,7,0.913,0.0,0,0,0.1,0.913,1.0,0.913,6,6,1.0,0.0,1.0,98.333,19,0.745,0.75,0.745,100,,180,80,66,True,False,0.0,none,0,0,0
46,87,small-world,500,True,True,0.949,1.0,1.0,6,7,0.913,0.0,0,0,0.1,0.913,1.0,0.913,6,6,1.0,0.0,1.0,100.0,18,0.746,0.746,0.767,120,,150,50,67,True,False,0.0,none,0,0,0
47,88,small-world,500,True,True,0.97,1.0,1.0,6,7,0.914,0.0,1,0,0.1,0.914,1.0,0.914,6,6,1.0,0.091,1.0,98.333,22,0.725,0.729,0.725,100,0,,110,66,False,True,0.0,none,0,0,0
48,89,small-world,500,True,True,0.961,1.0,1.0,6,7,0.91,0.0,0,0,0.1,0.907,0.984,0.91,6,6,1.0,0.0,1.0,100.0,18,0.728,0.735,0.728,100,,190,90,66,True,False,0.0,none,0,0,0
49,90,small-world,500,True,True,0.967,1.0,1.0,6,7,0.905,0.0,1,0,0.1,0.905,1.0,0.905,6,6,1.0,0.0,1.0,100.0,18,0.754,0.754,0.759,120,,180,80,66,True,False,0.0,none,0,0,0
50,91,small-world,500,True,True,0.967,1.0,1.0,6,7,0.906,0.0,0,0,0.1,0.906,1.0,0.906,6,6,1.0,0.0,1.0,100.0,19,0.752,0.753,0.752,100,,190,90,65,True,False,0.0,none,0,0,0
51,92,small-world,500,True,True,0.969,1.0,1.0,6,7,0.912,0.0,0,0,0.1,0.912,1.0,0.912,6,6,1.0,0.0,1.0,100.0,18,0.766,0.766,0.778,120,,140,40,66,True,False,0.0,none,0,0,0
52,93,small-world,500,True,True,0.97,1.0,1.0,6,7,0.917,0.0,0,0,0.1,0.917,1.0,0.917,6,6,1.0,0.053,1.0,100.0,19,0.752,0.768,0.752,120,,180,80,67,True,False,0.0,none,0,0,0
53,94,small-world,500,True,True,0.969,1.0,1.0,6,7,0.913,0.0,0,0,0.1,0.913,1.0,0.913,6,6,1.0,0.0,1.0,108.333,19,0.744,0.755,0.744,100,0,,110,68,False,True,0.0,none,0,0,0
54,95,small-world,500,True,True,0.968,1.0,1.0,6,7,0.909,0.0,0,0,0.1,0.909,1.0,0.909,6,6,1.0,0.0,1.0,100.0,18,0.765,0.765,0.768,120,,160,60,65,True,False,0.0,none,0,0,0
