run_index,seed,topology,survival_checkpoint_year,survived_500_year_mark,survived_final_year,final_governance_stability,final_human_control_index,minimum_human_control_index,fragmentation_count,final_connected_components,largest_component_ratio,contagion_containment,contagion_initial_failures,contagion_secondary_failures,trust_memory_decay,final_cooperation,final_recovered_node_rate,final_trust_memory,final_infiltrator_count,final_isolated_infiltrator_count,adversary_isolation_rate,reconnection_rate,signal_propagation_rate,time_to_isolation,defense_edge_cuts,minimum_cooperation,minimum_trust_memory,post_betrayal_min_cooperation,first_cooperation_collapse_year,time_to_collapse,recovery_year,time_to_recovery,recovered_network_size,recovered_within_window,collapsed,peak_governance_backlog,dominant_defense_action,proposal_quota_count,ai_legislative_processors_count,foundational_veto_count
62,103,scale-free,500,True,True,0.968,1.0,1.0,6,7,0.909,0.0,0,0,0.1,0.907,1.0,0.909,6,6,1.0,0.0,1.0,115.0,18,0.728,0.753,0.728,100,,200,100,65,True,False,0.0,none,0,0,0
63,104,scale-free,500,True,True,0.969,1.0,1.0,6,7,0.912,0.0,0,0,0.1,0.912,1.0,0.912,6,6,1.0,0.0,1.0,100.0,18,0.692,0.726,0.692,100,0,,110,66,False,True,0.0,none,0,0,0
64,105,scale-free,500,True,True,0.97,1.0,1.0,6,7,0.914,0.0,0,0,0.1,0.911,0.984,0.914,6,6,1.0,0.0,1.0,98.333,17,0.717,0.774,0.717,100,,190,90,66,True,False,0.0,none,0,0,0
65,106,scale-free,500,True,True,0.969,1.0,1.0,6,7,0.91,0.0,0,0,0.1,0.91,1.0,0.91,6,6,1.0,0.0,1.0,100.0,18,0.715,0.749,0.715,100,,200,100,66,True,False,0.0,none,0,0,0
66,107,scale-free,500,True,True,0.968,1.0,1.0,6,7,0.909,0.0,0,0,0.1,0.909,1.0,0.909,6,6,1.0,0.0,1.0,100.0,18,0.707,0.734,0.707,100,0,,120,60,False,True,0.0,none,0,0,0
67,108,scale-free,500,True,True,0.969,1.0,1.0,6,7,0.91,0.0,1,0,0.1,0.91,1.0,0.91,6,6,1.0,0.0,1.0,100.0,18,0.686,0.753,0.686,100,0,,120,59,False,True,0.0,none,0,0,0
68,109,scale-free,500,True,True,0.97,1.0,1.0,6,7,0.915,0.0,1,0,0.1,0.912,0.985,0.915,6,6,1.0,0.0,1.0,100.0,18,0.713,0.766,0.713,100,0,,110,68,False,True,0.0,none,0,0,0
69,110,scale-free,500,True,True,0.969,1.0,1.0,6,7,0.912,0.0,1,0,0.1,0.912,1.0,0.912,6,6,1.0,0.0,1.0,98.333,18,0.698,0.738,0.698,100,0,,140,62,False,True,0.0,none,0,0,0
70,111,scale-free,500,True,True,0.969,1.0,1.0,6,7,0.91,0.0,0,0,0.1,0.91,1.0,0.91,6,6,1.0,0.0,1.0,103.333,19,0.727,0.765,0.727,100,,190,90,67,True,False,0.0,none,0,0,0
71,112,scale-free,500,True,True,0.968,1.0,1.0,6,7,0.909,0.0,0,0,0.1,0.909,1.0,0.909,6,6,1.0,0.0,1.0,100.0,18,0.704,0.743,0.704,100,0,,120,60,False,True,0.0,none,0,0,0
72,113,scale-free,500,True,True,0.97,1.0,1.0,6,7,0.914,0.0,1,0,0.1,0.914,1.0,0.914,6,6,1.0,0.0,1.0,98.333,18,0.694,0.741,0.694,100,0,,120,62,False,True,0.0,none,0,0,0
73,114,scale-free,500,True,True,0.967,1.0,1.0,6,7,0.913,0.0,0,0,0.1,0.913,1.0,0.913,6,6,1.0,0.0,1.0,100.0,18,0.713,0.743,0.713,100,,200,100,68,True,False,0.0,none,0,0,0
74,115,scale-free,500,True,True,0.97,1.0,1.0,6,7,0.914,0.0,0,0,0.1,0.914,1.0,0.914,6,6,1.0,0.0,1.0,111.667,19,0.728,0.768,0.728,100,,190,90,67,True,False,0.0,none,0,0,0
75,116,scale-free,500,True,True,0.968,1.0,1.0,6,7,0.909,0.0,0,0,0.1,0.909,1.0,0.909,6,6,1.0,0.0,1.0,100.0,18,0.706,0.714,0.706,100,0,,110,66,False,True,0.0,none,0,0,0
76,117,scale-free,500,True,True,0.968,1.0,1.0,6,7,0.909,0.0,0,0,0.1,0.909,1.0,0.909,6,6,1.0,0.0,1.0,100.0,16,0.717,0.744,0.717,100,,200,100,66,True,False,0.0,none,0,0,0
77,118,scale-free,500,True,True,0.97,1.0,1.0,6,7,0.913,0.0,0,0,0.1,0.913,1.0,0.913,6,6,1.0,0.0,1.0,100.0,18,0.739,0.778,0.739,100,,180,80,66,True,False,0.0,none,0,0,0
78,119,scale-free,500,True,True,0.969,1.0,1.0,6,7,0.91,0.0,1,0,0.1,0.91,1.0,0.91,6,6,1.0,0.0,1.0,100.0,18,0.722,0.773,0.722,100,0,,110,66,False,True,0.0,none,0,0,0
79,120,scale-free,500,True,True,0.968,1.0,1.0,6,7,0.909,0.0,1,0,0.1,0.909,1.0,0.909,6,6,1.0,0.0,1.0,98.333,19,0.707,0.758,0.707,100,0,,130,60,False,True,0.0,none,0,0,0
80,121,scale-free,500,True,True,0.97,1.0,1.0,6,7,0.913,0.0,0,0,0.1,0.913,1.0,0.913,6,6,1.0,0.0,1.0,100.0,18,0.672,0.726,0.672,100,0,,140,62,False,True,0.0,none,0,0,0
81,122,scale-free,500,True,True,0.969,1.0,1.0,6,7,0.91,0.0,0,0,0.1,0.91,1.0,0.91,6,6,1.0,0.0,1.0,100.0,18,0.694,0.75,0.694,100,0,,120,58,False,True,0.0,none,0,0,0
82,123,scale-free,500,True,True,0.971,1.0,1.0,6,7,0.918,0.0,0,0,0.1,0.918,1.0,0.918,6,6,1.0,0.0,1.0,100.0,18,0.723,0.77,0.723,100,,200,100,67,True,False,0.0,none,0,0,0
83,124,scale-free,500,True,True,0.969,1.0,1.0,6,7,0.912,0.0,0,0,0.1,0.912,1.0,0.912,6,6,1.0,0.0,1.0,100.0,18,0.724,0.753,0.724,100,,190,90,66,True,False,0.0,none,0,0,0
84,125,scale-free,500,True,True,0.961,1.0,1.0,6,7,0.912,0.0,0,0,0.1,0.912,1.0,0.912,6,6,1.0,0.0,1.0,100.0,18,0.711,0.749,0.711,100,0,,120,61,False,True,0.0,none,0,0,0
85,126,scale-free,500,True,True,0.969,1.0,1.0,6,7,0.91,0.0,1,0,0.1,0.91,1.0,0.91,6,6,1.0,0.0,1.0,100.0,18,0.73,0.752,0.73,100,,200,100,67,True,False,0.0,none,0,0,0
86,127,scale-free,500,True,True,0.969,1.0,1.0,6,7,0.91,0.0,0,0,0.1,0.91,1.0,0.91,6,6,1.0,0.0,1.0,100.0,18,0.703,0.73,0.703,100,0,,130,61,False,True,0.0,none,0,0,0
87,128,scale-free,500,True,True,0.968,1.0,1.0,6,7,0.909,0.0,0,0,0.1,0.909,1.0,0.909,6,6,1.0,0.0,1.0,100.0,18,0.726,0.771,0.726,100,,190,90,67,True,False,0.0,none,0,0,0
88,129,scale-free,500,True,True,0.969,1.0,1.0,6,7,0.91,0.0,0,0,0.1,0.91,1.0,0.91,6,6,1.0,0.0,1.0,100.0,18,0.713,0.755,0.713,100,0,,110,66,False,True,0.0,none,0,0,0
89,130,scale-free,500,True,True,0.968,1.0,1.0,6,7,0.909,0.0,0,0,0.1,0.909,1.0,0.909,6,6,1.0,0.0,1.0,100.0,18,0.71,0.774,0.71,100,0,,120,60,False,True,0.0,none,0,0,0
90,131,scale-free,500,True,True,0.968,1.0,1.0,6,7,0.909,0.0,0,0,0.1,0.909,1.0,0.909,6,6,1.0,0.0,1.0,100.0,18,0.689,0.741,0.689,100,0,,120,59,False,True,0.0,none,0,0,0
91,132,scale-free,500,True,True,0.969,1.0,1.0,6,7,0.912,0.0,0,0,0.1,0.912,1.0,0.912,6,6,1.0,0.0,1.0,100.0,18,0.687,0.743,0.687,100,0,,130,60,False,True,0.0,none,0,0,0
92,133,scale-free,500,True,True,0.97,1.0,1.0,6,7,0.913,0.0,1,0,0.1,0.913,1.0,0.913,6,6,1.0,0.0,1.0,93.333,18,0.661,0.721,0.661,100,0,,140,60,False,True,0.0,none,0,0,0
93,134,scale-free,500,True,True,0.967,1.0,1.0,6,7,0.905,0.0,0,0,0.1,0.904,1.0,0.905,6,6,1.0,0.0,1.0,96.667,18,0.709,0.752,0.709,100,0,,130,59,False,True,0.0,none,0,0,0
94,135,scale-free,500,True,True,0.969,1.0,1.0,6,7,0.912,0.0,0,0,0.1,0.912,1.0,0.912,6,6,1.0,0.0,1.0,100.0,18,0.712,0.721,0.712,100,,200,100,68,True,False,0.0,none,0,0,0
95,136,scale-free,500,True,True,0.95,1.0,1.0,6,7,0.909,0.0,2,0,0.1,0.909,1.0,0.909,6,6,1.0,0.0,1.0,100.0,18,0.703,0.762,0.703,100,0,,140,59,False,True,0.0,none,0,0,0
96,137,scale-free,500,True,True,0.968,1.0,1.0,6,7,0.909,0.0,0,0,0.1,0.909,1.0,0.909,6,6,1.0,0.0,1.0,100.0,19,0.709,0.746,0.709,100,0,,120,60,False,True,0.0,none,0,0,0
97,138,scale-free,500,True,True,0.968,1.0,1.0,6,7,0.909,0.0,0,0,0.1,0.909,1.0,0.909,6,6,1.0,0.0,1.0,100.0,18,0.714,0.763,0.714,100,,200,100,66,True,False,0.0,none,0,0,0
98,139,scale-free,500,True,True,0.969,1.0,1.0,6,7,0.912,0.0,0,0,0.1,0.912,1.0,0.912,6,6,1.0,0.0,1.0,100.0,18,0.669,0.698,0.669,100,0,,130,60,False,True,0.0,none,0,0,0
99,140,scale-free,500,True,True,0.969,1.0,1.0,6,7,0.91,0.0,0,0,0.1,0.91,1.0,0.91,6,6,1.0,0.0,1.0,100.0,18,0.714,0.774,0.714,100,0,,120,60,False,True,0.0,none,0,0,0
100,141,scale-free,500,True,True,0.964,1.0,1.0,6,7,0.915,0.0,0,0,0.1,0.912,0.985,0.915,6,6,1.0,0.0,1.0,100.0,18,0.689,0.748,0.689,100,0,,120,61,False,True,0.0,none,0,0,0
