run_index,seed,topology,survival_checkpoint_year,survived_500_year_mark,survived_final_year,final_governance_stability,final_human_control_index,minimum_human_control_index,fragmentation_count,final_connected_components,largest_component_ratio,contagion_containment,contagion_initial_failures,contagion_secondary_failures,trust_memory_decay,final_cooperation,final_recovered_node_rate,final_trust_memory,final_infiltrator_count,final_isolated_infiltrator_count,adversary_isolation_rate,reconnection_rate,signal_propagation_rate,time_to_isolation,defense_edge_cuts,minimum_cooperation,minimum_trust_memory,post_betrayal_min_cooperation,first_cooperation_collapse_year,time_to_collapse,recovery_year,time_to_recovery,recovered_network_size,recovered_within_window,collapsed,peak_governance_backlog,dominant_defense_action,proposal_quota_count,ai_legislative_processors_count,foundational_veto_count
11,52,random,500,True,True,0.969,1.0,1.0,6,7,0.91,0.0,0,0,0.2,0.91,1.0,0.91,6,6,1.0,0.0,1.0,100.0,18,0.751,0.751,0.762,100,,140,40,66,True,False,0.0,none,0,0,0
12,53,random,500,True,True,0.969,1.0,1.0,6,7,0.91,0.0,0,0,0.2,0.91,1.0,0.91,6,6,1.0,0.0,1.0,100.0,18,0.743,0.743,0.77,100,,140,40,67,True,False,0.0,none,0,0,0
13,54,random,500,True,True,0.968,1.0,1.0,6,7,0.909,0.0,0,0,0.2,0.909,1.0,0.909,6,6,1.0,0.0,1.0,100.0,17,0.748,0.76,0.748,100,,150,50,65,True,False,0.0,none,0,0,0
14,55,random,500,True,True,0.968,1.0,1.0,6,8,0.897,0.0,0,0,0.2,0.912,1.0,0.912,6,6,1.0,0.0,0.984,100.0,16,0.72,0.72,0.736,100,,160,60,64,True,False,0.0,none,0,0,0
15,56,random,500,True,True,0.961,1.0,1.0,6,7,0.915,0.0,0,0,0.2,0.915,1.0,0.915,6,6,1.0,0.0,1.0,100.0,18,0.748,0.765,0.748,100,,150,50,68,True,False,0.0,none,0,0,0
16,57,random,500,True,True,0.968,1.0,1.0,6,7,0.909,0.0,0,0,0.2,0.909,1.0,0.909,6,6,1.0,0.0,1.0,100.0,18,0.758,0.758,0.768,100,,140,40,66,True,False,0.0,none,0,0,0
17,58,random,500,True,True,0.969,1.0,1.0,6,7,0.912,0.0,0,0,0.2,0.912,1.0,0.912,6,6,1.0,0.0,1.0,100.0,17,0.743,0.743,0.749,100,,150,50,67,True,False,0.0,none,0,0,0
18,59,random,500,True,True,0.957,1.0,1.0,6,7,0.915,0.0,0,0,0.2,0.915,1.0,0.915,6,6,1.0,0.0,1.0,100.0,18,0.752,0.753,0.752,100,,150,50,67,True,False,0.0,none,0,0,0
19,60,random,500,True,True,0.969,1.0,1.0,6,7,0.912,0.0,0,0,0.2,0.912,1.0,0.912,6,6,1.0,0.0,1.0,100.0,18,0.742,0.742,0.766,100,,140,40,67,True,False,0.0,none,0,0,0
20,61,random,500,True,True,0.963,1.0,1.0,6,7,0.914,0.0,0,0,0.2,0.914,1.0,0.914,6,6,1.0,0.0,1.0,100.0,18,0.763,0.764,0.763,100,,140,40,67,True,False,0.0,none,0,0,0
21,62,random,500,True,True,0.969,1.0,1.0,6,8,0.897,0.0,0,0,0.2,0.912,1.0,0.912,6,6,1.0,0.0,0.984,100.0,18,0.735,0.735,0.764,100,,140,40,65,True,False,0.0,none,0,0,0
22,63,random,500,True,True,0.97,1.0,1.0,6,8,0.899,0.0,0,0,0.2,0.913,1.0,0.913,6,6,1.0,0.0,0.984,100.0,18,0.742,0.747,0.742,100,,150,50,66,True,False,0.0,none,0,0,0
23,64,random,500,True,True,0.957,1.0,1.0,6,7,0.915,0.0,0,0,0.2,0.915,1.0,0.915,6,6,1.0,0.0,1.0,100.0,18,0.738,0.738,0.775,100,,140,40,67,True,False,0.0,none,0,0,0
24,65,random,500,True,True,0.968,1.0,1.0,6,7,0.909,0.0,0,0,0.2,0.909,1.0,0.909,6,6,1.0,0.0,1.0,100.0,18,0.734,0.734,0.772,100,,140,40,66,True,False,0.0,none,0,0,0
25,66,random,500,True,True,0.965,1.0,1.0,6,7,0.91,0.0,0,0,0.2,0.91,1.0,0.91,6,6,1.0,0.0,1.0,100.0,18,0.747,0.747,0.76,100,,150,50,66,True,False,0.0,none,0,0,0
26,67,random,500,True,True,0.967,1.0,1.0,6,7,0.906,0.0,0,0,0.2,0.905,1.0,0.906,6,6,1.0,0.0,1.0,100.0,18,0.763,0.763,0.767,100,,140,40,65,True,False,0.0,none,0,0,0
27,68,random,500,True,True,0.969,1.0,1.0,6,7,0.91,0.0,0,0,0.2,0.91,1.0,0.91,6,6,1.0,0.0,1.0,100.0,18,0.748,0.748,0.758,100,,140,40,66,True,False,0.0,none,0,0,0
28,69,random,500,True,True,0.968,1.0,1.0,6,7,0.909,0.0,0,0,0.2,0.905,0.983,0.909,6,6,1.0,0.0,1.0,100.0,18,0.753,0.762,0.753,100,,150,50,66,True,False,0.0,none,0,0,0
29,70,random,500,True,True,0.951,1.0,1.0,6,8,0.892,0.0,0,0,0.2,0.908,1.0,0.908,6,6,1.0,0.0,0.983,100.0,18,0.76,0.773,0.76,100,,150,50,65,True,False,0.0,none,0,0,0
30,71,random,500,True,True,0.97,1.0,1.0,6,7,0.914,0.0,0,0,0.2,0.914,1.0,0.914,6,6,1.0,0.0,1.0,100.0,18,0.749,0.749,0.758,100,,150,50,67,True,False,0.0,none,0,0,0
31,72,random,500,True,True,0.969,1.0,1.0,6,7,0.91,0.0,0,0,0.2,0.91,1.0,0.91,6,6,1.0,0.0,1.0,100.0,18,0.755,0.755,0.769,100,,140,40,66,True,False,0.0,none,0,0,0
32,73,random,500,True,True,0.959,1.0,1.0,6,7,0.909,0.0,0,0,0.2,0.909,1.0,0.909,6,6,1.0,0.0,1.0,100.0,18,0.744,0.744,0.765,100,,140,40,66,True,False,0.0,none,0,0,0
33,74,random,500,True,True,0.969,1.0,1.0,6,7,0.912,0.0,0,0,0.2,0.912,1.0,0.912,6,6,1.0,0.0,1.0,100.0,18,0.745,0.763,0.745,100,,160,60,67,True,False,0.0,none,0,0,0
34,75,random,500,True,True,0.969,1.0,1.0,6,7,0.912,0.0,0,0,0.2,0.912,1.0,0.912,6,6,1.0,0.0,1.0,100.0,17,0.75,0.75,0.762,100,,140,40,66,True,False,0.0,none,0,0,0
35,76,random,500,True,True,0.968,1.0,1.0,6,7,0.908,0.0,0,0,0.2,0.908,1.0,0.908,6,6,1.0,0.0,1.0,100.0,18,0.716,0.716,0.768,100,,140,40,66,True,False,0.0,none,0,0,0
36,77,random,500,True,True,0.969,1.0,1.0,6,7,0.912,0.0,0,0,0.2,0.912,1.0,0.912,6,6,1.0,0.0,1.0,100.0,18,0.727,0.727,0.748,100,,150,50,65,True,False,0.0,none,0,0,0
37,78,random,500,True,True,0.97,1.0,1.0,6,7,0.915,0.0,0,0,0.2,0.915,1.0,0.915,6,6,1.0,0.0,1.0,100.0,18,0.758,0.758,0.775,100,,140,40,68,True,False,0.0,none,0,0,0
38,79,random,500,True,True,0.97,1.0,1.0,6,7,0.914,0.0,1,0,0.2,0.911,0.984,0.914,6,6,1.0,0.0,1.0,100.0,18,0.755,0.755,0.762,100,,140,40,66,True,False,0.0,none,0,0,0
39,80,random,500,True,True,0.97,1.0,1.0,6,7,0.914,0.0,0,0,0.2,0.913,1.0,0.914,6,6,1.0,0.0,1.0,100.0,18,0.734,0.734,0.761,100,,140,40,66,True,False,0.0,none,0,0,0
40,81,random,500,True,True,0.968,1.0,1.0,6,7,0.908,0.0,1,0,0.2,0.908,1.0,0.908,6,6,1.0,0.0,1.0,100.0,18,0.739,0.739,0.77,100,,140,40,66,True,False,0.0,none,0,0,0
41,82,random,500,True,True,0.968,1.0,1.0,6,7,0.908,0.0,0,0,0.2,0.908,1.0,0.908,6,6,1.0,0.0,1.0,100.0,18,0.746,0.756,0.746,100,,150,50,66,True,False,0.0,none,0,0,0
42,83,random,500,True,True,0.969,1.0,1.0,6,7,0.91,0.0,0,0,0.2,0.91,1.0,0.91,6,6,1.0,0.0,1.0,100.0,18,0.744,0.744,0.769,100,,140,40,65,True,False,0.0,none,0,0,0
43,84,random,500,True,True,0.969,1.0,1.0,6,7,0.912,0.0,0,0,0.2,0.912,1.0,0.912,6,6,1.0,0.0,1.0,100.0,18,0.744,0.744,0.745,100,,150,50,67,True,False,0.0,none,0,0,0
44,85,random,500,True,True,0.951,1.0,1.0,6,7,0.91,0.0,0,0,0.2,0.91,1.0,0.91,6,6,1.0,0.0,1.0,100.0,17,0.751,0.757,0.751,100,,150,50,67,True,False,0.0,none,0,0,0
45,86,random,500,True,True,0.97,1.0,1.0,6,7,0.913,0.0,0,0,0.2,0.913,1.0,0.913,6,6,1.0,0.0,1.0,100.0,17,0.75,0.75,0.76,100,,140,40,66,True,False,0.0,none,0,0,0
46,87,random,500,True,True,0.967,1.0,1.0,6,7,0.906,0.0,0,0,0.2,0.906,1.0,0.906,6,6,1.0,0.0,1.0,100.0,18,0.746,0.746,0.76,100,,140,40,66,True,False,0.0,none,0,0,0
47,88,random,500,True,True,0.969,1.0,1.0,6,8,0.896,0.0,0,0,0.2,0.91,1.0,0.91,6,6,1.0,0.0,0.984,100.0,17,0.727,0.729,0.727,100,,170,70,65,True,False,0.0,none,0,0,0
48,89,random,500,True,True,0.97,1.0,1.0,6,7,0.914,0.0,0,0,0.2,0.914,1.0,0.914,6,6,1.0,0.0,1.0,100.0,18,0.735,0.735,0.755,100,,150,50,67,True,False,0.0,none,0,0,0
49,90,random,500,True,True,0.968,1.0,1.0,6,8,0.892,0.0,0,0,0.2,0.908,1.0,0.908,6,6,1.0,0.0,0.983,100.0,18,0.747,0.754,0.747,100,,150,50,65,True,False,0.0,none,0,0,0
50,91,random,500,True,True,0.969,1.0,1.0,6,7,0.91,0.0,0,0,0.2,0.91,1.0,0.91,6,6,1.0,0.0,1.0,100.0,18,0.753,0.753,0.761,100,,150,50,66,True,False,0.0,none,0,0,0
51,92,random,500,True,True,0.97,1.0,1.0,6,7,0.914,0.0,0,0,0.2,0.914,1.0,0.914,6,6,1.0,0.0,1.0,100.0,17,0.753,0.766,0.753,100,,150,50,67,True,False,0.0,none,0,0,0
52,93,random,500,True,True,0.968,1.0,1.0,6,7,0.908,0.0,0,0,0.2,0.908,1.0,0.908,6,6,1.0,0.0,1.0,100.0,18,0.757,0.768,0.757,100,,150,50,66,True,False,0.0,none,0,0,0
53,94,random,500,True,True,0.962,1.0,1.0,6,7,0.917,0.0,0,0,0.2,0.917,1.0,0.917,6,6,1.0,0.0,1.0,100.0,18,0.755,0.755,0.757,100,,140,40,66,True,False,0.0,none,0,0,0
54,95,random,500,True,True,0.968,1.0,1.0,6,7,0.909,0.0,0,0,0.2,0.909,1.0,0.909,6,6,1.0,0.0,1.0,100.0,18,0.736,0.765,0.736,100,,150,50,66,True,False,0.0,none,0,0,0
55,96,random,500,True,True,0.97,1.0,1.0,6,9,0.886,0.0,0,0,0.2,0.914,1.0,0.914,6,6,1.0,0.0,0.969,100.0,17,0.727,0.729,0.727,100,,170,70,66,True,False,0.0,none,0,0,0
56,97,random,500,True,True,0.968,1.0,1.0,6,7,0.909,0.0,0,0,0.2,0.909,1.0,0.909,6,6,1.0,0.0,1.0,100.0,18,0.741,0.745,0.741,100,,160,60,65,True,False,0.0,none,0,0,0
57,98,random,500,True,True,0.969,1.0,1.0,6,8,0.896,0.0,0,0,0.2,0.91,1.0,0.91,6,6,1.0,0.0,0.984,100.0,17,0.744,0.744,0.751,100,,140,40,66,True,False,0.0,none,0,0,0
58,99,random,500,True,True,0.968,1.0,1.0,6,7,0.908,0.0,0,0,0.2,0.908,1.0,0.908,6,6,1.0,0.0,1.0,100.0,18,0.739,0.739,0.758,100,,140,40,65,True,False,0.0,none,0,0,0
59,100,random,500,True,True,0.951,1.0,1.0,6,7,0.912,0.0,0,0,0.2,0.912,1.0,0.912,6,6,1.0,0.0,1.0,100.0,18,0.74,0.74,0.749,100,,150,50,66,True,False,0.0,none,0,0,0
60,101,random,500,True,True,0.969,1.0,1.0,6,7,0.91,0.0,0,0,0.2,0.91,1.0,0.91,6,6,1.0,0.0,1.0,100.0,18,0.746,0.746,0.749,100,,150,50,67,True,False,0.0,none,0,0,0
61,102,random,500,True,True,0.967,1.0,1.0,6,8,0.891,0.0,0,0,0.2,0.906,1.0,0.906,6,6,1.0,0.0,0.983,100.0,18,0.752,0.759,0.752,100,,150,50,63,True,False,0.0,none,0,0,0
62,103,random,500,True,True,0.968,1.0,1.0,6,7,0.908,0.0,0,0,0.2,0.908,1.0,0.908,6,6,1.0,0.0,1.0,100.0,18,0.749,0.753,0.749,100,,150,50,66,True,False,0.0,none,0,0,0
63,104,random,500,True,True,0.968,1.0,1.0,6,7,0.909,0.0,0,0,0.2,0.909,1.0,0.909,6,6,1.0,0.0,1.0,100.0,18,0.726,0.726,0.762,100,,140,40,65,True,False,0.0,none,0,0,0
64,105,random,500,True,True,0.969,1.0,1.0,6,7,0.912,0.0,0,0,0.2,0.908,0.984,0.912,6,6,1.0,0.0,1.0,100.0,18,0.758,0.774,0.758,100,,140,40,66,True,False,0.0,none,0,0,0
65,106,random,500,True,True,0.97,1.0,1.0,6,7,0.914,0.0,1,0,0.2,0.914,1.0,0.914,6,6,1.0,0.0,1.0,100.0,17,0.749,0.749,0.763,100,,140,40,67,True,False,0.0,none,0,0,0
66,107,random,500,True,True,0.969,1.0,1.0,6,7,0.91,0.0,0,0,0.2,0.91,1.0,0.91,6,6,1.0,0.0,1.0,100.0,18,0.734,0.734,0.777,100,,130,30,66,True,False,0.0,none,0,0,0
67,108,random,500,True,True,0.967,1.0,1.0,6,7,0.912,0.0,0,0,0.2,0.912,1.0,0.912,6,6,1.0,0.0,1.0,100.0,18,0.751,0.753,0.751,100,,140,40,65,True,False,0.0,none,0,0,0
68,109,random,500,True,True,0.964,1.0,1.0,6,7,0.91,0.0,0,0,0.2,0.91,1.0,0.91,6,6,1.0,0.0,1.0,100.0,18,0.753,0.766,0.753,100,,150,50,66,True,False,0.0,none,0,0,0
69,110,random,500,True,True,0.97,1.0,1.0,6,8,0.9,0.0,0,0,0.2,0.911,0.984,0.914,6,6,1.0,0.0,0.984,100.0,18,0.738,0.738,0.763,100,,140,40,65,True,False,0.0,none,0,0,0
70,111,random,500,True,True,0.963,1.0,1.0,6,7,0.908,0.0,0,0,0.2,0.908,1.0,0.908,6,6,1.0,0.0,1.0,100.0,18,0.756,0.765,0.756,100,,150,50,66,True,False,0.0,none,0,0,0
71,112,random,500,True,True,0.968,1.0,1.0,6,7,0.909,0.0,0,0,0.2,0.909,1.0,0.909,6,6,1.0,0.0,1.0,100.0,18,0.734,0.743,0.734,100,,150,50,65,True,False,0.0,none,0,0,0
72,113,random,500,True,True,0.968,1.0,1.0,6,7,0.909,0.0,0,0,0.2,0.909,1.0,0.909,6,6,1.0,0.0,1.0,100.0,18,0.741,0.741,0.777,100,,130,30,66,True,False,0.0,none,0,0,0
73,114,random,500,True,True,0.968,1.0,1.0,6,7,0.909,0.0,1,0,0.2,0.909,1.0,0.909,6,6,1.0,0.0,1.0,100.0,18,0.736,0.743,0.736,100,,160,60,65,True,False,0.0,none,0,0,0
74,115,random,500,True,True,0.97,1.0,1.0,6,7,0.913,0.0,0,0,0.2,0.913,1.0,0.913,6,6,1.0,0.0,1.0,100.0,18,0.765,0.768,0.765,100,,140,40,68,True,False,0.0,none,0,0,0
75,116,random,500,True,True,0.969,1.0,1.0,6,7,0.91,0.0,0,0,0.2,0.91,1.0,0.91,6,6,1.0,0.0,1.0,100.0,17,0.714,0.714,0.753,100,,150,50,66,True,False,0.0,none,0,0,0
76,117,random,500,True,True,0.97,1.0,1.0,6,7,0.914,0.0,0,0,0.2,0.911,0.984,0.914,6,6,1.0,0.0,1.0,100.0,18,0.744,0.744,0.755,100,,150,50,66,True,False,0.0,none,0,0,0
77,118,random,500,True,True,0.968,1.0,1.0,6,7,0.908,0.0,0,0,0.2,0.908,1.0,0.908,6,6,1.0,0.0,1.0,100.0,17,0.759,0.778,0.759,100,,150,50,66,True,False,0.0,none,0,0,0
78,119,random,500,True,True,0.968,1.0,1.0,6,7,0.909,0.0,0,0,0.2,0.909,1.0,0.909,6,6,1.0,0.0,1.0,100.0,18,0.757,0.773,0.757,100,,150,50,66,True,False,0.0,none,0,0,0
79,120,random,500,True,True,0.97,1.0,1.0,6,7,0.913,0.0,0,0,0.2,0.913,1.0,0.913,6,6,1.0,0.0,1.0,100.0,18,0.758,0.758,0.771,100,,140,40,68,True,False,0.0,none,0,0,0
80,121,random,500,True,True,0.968,1.0,1.0,6,7,0.909,0.0,0,0,0.2,0.909,1.0,0.909,6,6,1.0,0.0,1.0,100.0,18,0.726,0.726,0.751,100,,150,50,65,True,False,0.0,none,0,0,0
81,122,random,500,True,True,0.967,1.0,1.0,6,7,0.906,0.0,0,0,0.2,0.906,1.0,0.906,6,6,1.0,0.0,1.0,100.0,16,0.75,0.75,0.75,100,,150,50,65,True,False,0.0,none,0,0,0
82,123,random,500,True,True,0.969,1.0,1.0,6,7,0.91,0.0,0,0,0.2,0.91,1.0,0.91,6,6,1.0,0.0,1.0,100.0,18,0.752,0.77,0.752,100,,150,50,66,True,False,0.0,none,0,0,0
83,124,random,500,True,True,0.965,1.0,1.0,6,7,0.912,0.0,0,0,0.2,0.911,1.0,0.912,6,6,1.0,0.0,1.0,100.0,18,0.753,0.753,0.76,100,,140,40,65,True,False,0.0,none,0,0,0
84,125,random,500,True,True,0.969,1.0,1.0,6,7,0.912,0.0,0,0,0.2,0.912,1.0,0.912,6,6,1.0,0.0,1.0,100.0,18,0.749,0.749,0.759,100,,150,50,66,True,False,0.0,none,0,0,0
85,126,random,500,True,True,0.97,1.0,1.0,6,7,0.915,0.0,0,0,0.2,0.915,1.0,0.915,6,6,1.0,0.0,1.0,100.0,18,0.745,0.752,0.745,100,,150,50,66,True,False,0.0,none,0,0,0
86,127,random,500,True,True,0.968,1.0,1.0,6,7,0.908,0.0,0,0,0.2,0.908,1.0,0.908,6,6,1.0,0.0,1.0,100.0,18,0.73,0.73,0.753,100,,140,40,66,True,False,0.0,none,0,0,0
87,128,random,500,True,True,0.966,1.0,1.0,6,7,0.913,0.0,0,0,0.2,0.913,1.0,0.913,6,6,1.0,0.0,1.0,100.0,18,0.764,0.771,0.764,100,,140,40,66,True,False,0.0,none,0,0,0
88,129,random,500,True,True,0.969,1.0,1.0,6,7,0.91,0.0,0,0,0.2,0.91,1.0,0.91,6,6,1.0,0.0,1.0,100.0,18,0.737,0.755,0.737,100,,160,60,66,True,False,0.0,none,0,0,0
89,130,random,500,True,True,0.964,1.0,1.0,6,7,0.909,0.0,0,0,0.2,0.909,1.0,0.909,6,6,1.0,0.0,1.0,100.0,18,0.774,0.774,0.775,100,,130,30,67,True,False,0.0,none,0,0,0
90,131,random,500,True,True,0.969,1.0,1.0,6,7,0.912,0.0,0,0,0.2,0.912,1.0,0.912,6,6,1.0,0.0,1.0,100.0,18,0.741,0.741,0.765,100,,140,40,66,True,False,0.0,none,0,0,0
91,132,random,500,True,True,0.969,1.0,1.0,6,7,0.91,0.0,0,0,0.2,0.91,1.0,0.91,6,6,1.0,0.0,1.0,100.0,17,0.743,0.743,0.755,100,,150,50,67,True,False,0.0,none,0,0,0
92,133,random,500,True,True,0.95,1.0,1.0,6,7,0.909,0.0,1,0,0.2,0.909,1.0,0.909,6,6,1.0,0.0,1.0,100.0,18,0.721,0.721,0.758,100,,140,40,66,True,False,0.0,none,0,0,0
93,134,random,500,True,True,0.969,1.0,1.0,6,7,0.91,0.0,0,0,0.2,0.91,1.0,0.91,6,6,1.0,0.0,1.0,100.0,17,0.736,0.752,0.736,100,,160,60,67,True,False,0.0,none,0,0,0
94,135,random,500,True,True,0.969,1.0,1.0,6,7,0.91,0.0,0,0,0.2,0.909,1.0,0.91,6,6,1.0,0.0,1.0,100.0,18,0.721,0.721,0.743,100,,160,60,66,True,False,0.0,none,0,0,0
95,136,random,500,True,True,0.965,1.0,1.0,6,7,0.914,0.0,0,0,0.2,0.913,1.0,0.914,6,6,1.0,0.0,1.0,100.0,18,0.757,0.762,0.757,100,,140,40,67,True,False,0.0,none,0,0,0
96,137,random,500,True,True,0.969,1.0,1.0,6,7,0.91,0.0,0,0,0.2,0.909,1.0,0.91,6,6,1.0,0.0,1.0,100.0,18,0.746,0.746,0.763,100,,150,50,66,True,False,0.0,none,0,0,0
97,138,random,500,True,True,0.968,1.0,1.0,6,8,0.894,0.0,0,0,0.2,0.909,1.0,0.909,6,6,1.0,0.0,0.983,100.0,18,0.755,0.763,0.755,100,,140,40,65,True,False,0.0,none,0,0,0
98,139,random,500,True,True,0.969,1.0,1.0,6,7,0.912,0.0,0,0,0.2,0.911,1.0,0.912,6,6,1.0,0.0,1.0,100.0,17,0.698,0.698,0.751,100,,150,50,66,True,False,0.0,none,0,0,0
99,140,random,500,True,True,0.968,1.0,1.0,6,7,0.909,0.0,0,0,0.2,0.909,1.0,0.909,6,6,1.0,0.0,1.0,100.0,18,0.748,0.774,0.748,100,,150,50,65,True,False,0.0,none,0,0,0
100,141,random,500,True,True,0.968,1.0,1.0,6,8,0.892,0.0,0,0,0.2,0.908,1.0,0.908,6,6,1.0,0.0,0.983,100.0,18,0.748,0.748,0.763,100,,140,40,64,True,False,0.0,none,0,0,0
