run_index,seed,topology,survival_checkpoint_year,survived_500_year_mark,survived_final_year,final_governance_stability,final_human_control_index,minimum_human_control_index,fragmentation_count,final_connected_components,largest_component_ratio,contagion_containment,contagion_initial_failures,contagion_secondary_failures,trust_memory_decay,final_cooperation,final_recovered_node_rate,final_trust_memory,final_infiltrator_count,final_isolated_infiltrator_count,adversary_isolation_rate,reconnection_rate,signal_propagation_rate,time_to_isolation,defense_edge_cuts,minimum_cooperation,minimum_trust_memory,post_betrayal_min_cooperation,first_cooperation_collapse_year,time_to_collapse,recovery_year,time_to_recovery,recovered_network_size,recovered_within_window,collapsed,peak_governance_backlog,dominant_defense_action,proposal_quota_count,ai_legislative_processors_count,foundational_veto_count
11,52,small-world,500,True,True,0.969,1.0,1.0,6,7,0.912,0.0,0,0,0.2,0.912,1.0,0.912,6,6,1.0,0.0,1.0,100.0,18,0.751,0.751,0.758,100,,150,50,66,True,False,0.0,none,0,0,0
12,53,small-world,500,True,True,0.958,1.0,1.0,6,7,0.909,0.0,0,0,0.2,0.909,1.0,0.909,6,6,1.0,0.0,1.0,100.0,17,0.743,0.743,0.767,120,,150,50,66,True,False,0.0,none,0,0,0
13,54,small-world,500,True,True,0.97,1.0,1.0,6,7,0.914,0.0,0,0,0.2,0.914,1.0,0.914,6,6,1.0,0.0,1.0,100.0,18,0.76,0.76,0.764,120,,150,50,66,True,False,0.0,none,0,0,0
14,55,small-world,500,True,True,0.969,1.0,1.0,6,7,0.91,0.0,0,0,0.2,0.91,1.0,0.91,6,6,1.0,0.0,1.0,98.333,18,0.72,0.72,0.738,100,,160,60,67,True,False,0.0,none,0,0,0
15,56,small-world,500,True,True,0.952,1.0,1.0,6,7,0.913,0.0,0,0,0.2,0.913,1.0,0.913,6,6,1.0,0.0,1.0,100.0,18,0.765,0.765,0.777,120,,140,40,66,True,False,0.0,none,0,0,0
16,57,small-world,500,True,True,0.969,1.0,1.0,6,7,0.912,0.0,0,0,0.2,0.912,1.0,0.912,6,6,1.0,0.0,1.0,100.0,18,0.758,0.758,0.764,120,,150,50,67,True,False,0.0,none,0,0,0
17,58,small-world,500,True,True,0.969,1.0,1.0,6,7,0.912,0.0,0,0,0.2,0.912,1.0,0.912,6,6,1.0,0.0,1.0,100.0,18,0.743,0.743,0.763,100,,150,50,67,True,False,0.0,none,0,0,0
18,59,small-world,500,True,True,0.969,1.0,1.0,6,7,0.912,0.0,0,0,0.2,0.912,1.0,0.912,6,6,1.0,0.0,1.0,100.0,18,0.753,0.753,0.776,120,,140,40,67,True,False,0.0,none,0,0,0
19,60,small-world,500,True,True,0.962,1.0,1.0,6,7,0.914,0.0,0,0,0.2,0.911,0.984,0.914,6,6,1.0,0.0,1.0,100.0,18,0.742,0.742,0.761,120,,150,50,67,True,False,0.0,none,0,0,0
20,61,small-world,500,True,True,0.968,1.0,1.0,6,7,0.908,0.0,0,0,0.2,0.908,1.0,0.908,6,6,1.0,0.0,1.0,100.0,17,0.761,0.764,0.761,120,,150,50,66,True,False,0.0,none,0,0,0
21,62,small-world,500,True,True,0.969,1.0,1.0,6,7,0.912,0.0,0,0,0.2,0.912,1.0,0.912,6,6,1.0,0.0,1.0,100.0,18,0.735,0.735,0.765,120,,150,50,66,True,False,0.0,none,0,0,0
22,63,small-world,500,True,True,0.969,1.0,1.0,6,7,0.91,0.0,0,0,0.2,0.91,1.0,0.91,6,6,1.0,0.0,1.0,100.0,18,0.747,0.747,0.767,100,,150,50,66,True,False,0.0,none,0,0,0
23,64,small-world,500,True,True,0.967,1.0,1.0,6,7,0.906,0.0,0,0,0.2,0.906,1.0,0.906,6,6,1.0,0.0,1.0,100.0,18,0.738,0.738,0.752,100,,150,50,65,True,False,0.0,none,0,0,0
24,65,small-world,500,True,True,0.968,1.0,1.0,6,7,0.909,0.0,0,0,0.2,0.909,1.0,0.909,6,6,1.0,0.0,1.0,100.0,18,0.734,0.734,0.768,120,,150,50,66,True,False,0.0,none,0,0,0
25,66,small-world,500,True,True,0.969,1.0,1.0,6,7,0.91,0.0,0,0,0.2,0.908,1.0,0.91,6,6,1.0,0.0,1.0,100.0,18,0.747,0.747,0.785,120,,130,30,66,True,False,0.0,none,0,0,0
26,67,small-world,500,True,True,0.969,1.0,1.0,6,7,0.91,0.0,0,0,0.2,0.91,1.0,0.91,6,6,1.0,0.0,1.0,100.0,18,0.76,0.763,0.76,120,,150,50,66,True,False,0.0,none,0,0,0
27,68,small-world,500,True,True,0.97,1.0,1.0,6,7,0.913,0.0,0,0,0.2,0.913,1.0,0.913,6,6,1.0,0.0,1.0,100.0,18,0.748,0.748,0.767,120,,150,50,66,True,False,0.0,none,0,0,0
28,69,small-world,500,True,True,0.97,1.0,1.0,6,7,0.913,0.0,0,0,0.2,0.913,1.0,0.913,6,6,1.0,0.0,1.0,100.0,18,0.762,0.762,0.767,120,,140,40,66,True,False,0.0,none,0,0,0
29,70,small-world,500,True,True,0.97,1.0,1.0,6,7,0.914,0.0,0,0,0.2,0.914,1.0,0.914,6,6,1.0,0.0,1.0,100.0,18,0.754,0.773,0.754,120,,160,60,66,True,False,0.0,none,0,0,0
30,71,small-world,500,True,True,0.97,1.0,1.0,6,7,0.914,0.0,0,0,0.2,0.914,1.0,0.914,6,6,1.0,0.0,1.0,100.0,18,0.749,0.749,0.763,120,,150,50,66,True,False,0.0,none,0,0,0
31,72,small-world,500,True,True,0.967,1.0,1.0,6,7,0.906,0.0,0,0,0.2,0.906,1.0,0.906,6,6,1.0,0.0,1.0,100.0,16,0.755,0.755,0.78,120,,140,40,65,True,False,0.0,none,0,0,0
32,73,small-world,500,True,True,0.961,1.0,1.0,6,7,0.913,0.0,0,0,0.2,0.913,1.0,0.913,6,6,1.0,0.0,1.0,100.0,18,0.744,0.744,0.775,120,,140,40,66,True,False,0.0,none,0,0,0
33,74,small-world,500,True,True,0.968,1.0,1.0,6,7,0.909,0.0,0,0,0.2,0.907,1.0,0.909,6,6,1.0,0.0,1.0,100.0,17,0.762,0.763,0.762,120,,150,50,67,True,False,0.0,none,0,0,0
34,75,small-world,500,True,True,0.969,1.0,1.0,6,7,0.91,0.0,0,0,0.2,0.91,1.0,0.91,6,6,1.0,0.0,1.0,100.0,18,0.75,0.75,0.763,100,,150,50,66,True,False,0.0,none,0,0,0
35,76,small-world,500,True,True,0.953,1.0,1.0,6,7,0.914,0.0,0,0,0.2,0.914,1.0,0.914,6,6,1.0,0.0,1.0,100.0,18,0.716,0.716,0.759,100,,150,50,67,True,False,0.0,none,0,0,0
36,77,small-world,500,True,True,0.969,1.0,1.0,6,7,0.912,0.0,0,0,0.2,0.912,1.0,0.912,6,6,1.0,0.0,1.0,100.0,18,0.727,0.727,0.758,120,,150,50,67,True,False,0.0,none,0,0,0
37,78,small-world,500,True,True,0.969,1.0,1.0,6,7,0.912,0.0,0,0,0.2,0.912,1.0,0.912,6,6,1.0,0.0,1.0,100.0,18,0.758,0.758,0.786,120,,130,30,66,True,False,0.0,none,0,0,0
38,79,small-world,500,True,True,0.968,1.0,1.0,6,7,0.909,0.0,0,0,0.2,0.909,1.0,0.909,6,6,1.0,0.0,1.0,100.0,18,0.755,0.755,0.782,120,,140,40,65,True,False,0.0,none,0,0,0
39,80,small-world,500,True,True,0.969,1.0,1.0,6,7,0.91,0.0,0,0,0.2,0.91,1.0,0.91,6,6,1.0,0.0,1.0,100.0,18,0.734,0.734,0.778,120,,130,30,66,True,False,0.0,none,0,0,0
40,81,small-world,500,True,True,0.969,1.0,1.0,6,7,0.91,0.0,0,0,0.2,0.91,1.0,0.91,6,6,1.0,0.0,1.0,100.0,18,0.739,0.739,0.774,120,,140,40,66,True,False,0.0,none,0,0,0
41,82,small-world,500,True,True,0.969,1.0,1.0,6,7,0.912,0.0,0,0,0.2,0.908,0.984,0.912,6,6,1.0,0.0,1.0,111.667,19,0.756,0.756,0.767,120,,150,50,66,True,False,0.0,none,0,0,0
42,83,small-world,500,True,True,0.968,1.0,1.0,6,7,0.909,0.0,0,0,0.2,0.909,1.0,0.909,6,6,1.0,0.0,1.0,100.0,18,0.744,0.744,0.758,120,,150,50,66,True,False,0.0,none,0,0,0
43,84,small-world,500,True,True,0.968,1.0,1.0,6,7,0.908,0.0,0,0,0.2,0.908,1.0,0.908,6,6,1.0,0.0,1.0,100.0,18,0.744,0.744,0.772,120,,140,40,66,True,False,0.0,none,0,0,0
44,85,small-world,500,True,True,0.97,1.0,1.0,6,7,0.914,0.0,0,0,0.2,0.914,1.0,0.914,6,6,1.0,0.0,1.0,100.0,18,0.754,0.757,0.754,120,,160,60,67,True,False,0.0,none,0,0,0
45,86,small-world,500,True,True,0.97,1.0,1.0,6,7,0.913,0.0,0,0,0.2,0.913,1.0,0.913,6,6,1.0,0.0,1.0,100.0,18,0.75,0.75,0.753,100,,150,50,66,True,False,0.0,none,0,0,0
46,87,small-world,500,True,True,0.969,1.0,1.0,6,7,0.912,0.0,0,0,0.2,0.912,1.0,0.912,6,6,1.0,0.0,1.0,100.0,17,0.746,0.746,0.773,120,,140,40,67,True,False,0.0,none,0,0,0
47,88,small-world,500,True,True,0.97,1.0,1.0,6,7,0.914,0.0,0,0,0.2,0.914,1.0,0.914,6,6,1.0,0.0,1.0,98.333,18,0.729,0.729,0.731,100,,170,70,67,True,False,0.0,none,0,0,0
48,89,small-world,500,True,True,0.961,1.0,1.0,6,7,0.91,0.0,0,0,0.2,0.907,0.984,0.91,6,6,1.0,0.0,1.0,100.0,18,0.734,0.735,0.734,100,,160,60,66,True,False,0.0,none,0,0,0
49,90,small-world,500,True,True,0.967,1.0,1.0,6,7,0.905,0.0,1,0,0.2,0.905,1.0,0.905,6,6,1.0,0.0,1.0,100.0,18,0.754,0.754,0.765,120,,150,50,66,True,False,0.0,none,0,0,0
50,91,small-world,500,True,True,0.967,1.0,1.0,6,7,0.906,0.0,0,0,0.2,0.906,1.0,0.906,6,6,1.0,0.0,1.0,100.0,18,0.753,0.753,0.759,100,,150,50,65,True,False,0.0,none,0,0,0
51,92,small-world,500,True,True,0.96,1.0,1.0,6,7,0.912,0.0,0,0,0.2,0.912,1.0,0.912,6,6,1.0,0.0,1.0,100.0,18,0.766,0.766,0.783,120,,130,30,66,True,False,0.0,none,0,0,0
52,93,small-world,500,True,True,0.971,1.0,1.0,6,7,0.917,0.0,0,0,0.2,0.917,1.0,0.917,6,6,1.0,0.0,1.0,100.0,18,0.76,0.768,0.76,120,,160,60,67,True,False,0.0,none,0,0,0
53,94,small-world,500,True,True,0.969,1.0,1.0,6,7,0.913,0.0,0,0,0.2,0.913,1.0,0.913,6,6,1.0,0.0,1.0,108.333,19,0.755,0.755,0.755,100,,170,70,67,True,False,0.0,none,0,0,0
54,95,small-world,500,True,True,0.968,1.0,1.0,6,7,0.909,0.0,0,0,0.2,0.909,1.0,0.909,6,6,1.0,0.0,1.0,100.0,18,0.765,0.765,0.773,120,,140,40,65,True,False,0.0,none,0,0,0
55,96,small-world,500,True,True,0.968,1.0,1.0,6,7,0.908,0.0,0,0,0.2,0.908,1.0,0.908,6,6,1.0,0.0,1.0,100.0,18,0.729,0.729,0.739,100,,160,60,66,True,False,0.0,none,0,0,0
56,97,small-world,500,True,True,0.97,1.0,1.0,6,7,0.915,0.0,0,0,0.2,0.91,0.985,0.915,6,6,1.0,0.0,1.0,100.0,18,0.741,0.745,0.741,100,,160,60,67,True,False,0.0,none,0,0,0
57,98,small-world,500,True,True,0.969,1.0,1.0,6,7,0.912,0.0,0,0,0.2,0.911,1.0,0.912,6,6,1.0,0.0,1.0,100.0,18,0.744,0.744,0.753,100,,150,50,65,True,False,0.0,none,0,0,0
58,99,small-world,500,True,True,0.969,1.0,1.0,6,7,0.91,0.0,0,0,0.2,0.91,1.0,0.91,6,6,1.0,0.0,1.0,100.0,18,0.739,0.739,0.758,120,,160,60,66,True,False,0.0,none,0,0,0
59,100,small-world,500,True,True,0.969,1.0,1.0,6,7,0.912,0.0,1,0,0.2,0.912,1.0,0.912,6,6,1.0,0.0,1.0,100.0,18,0.74,0.74,0.762,100,,160,60,67,True,False,0.0,none,0,0,0
60,101,small-world,500,True,True,0.969,1.0,1.0,6,7,0.91,0.0,0,0,0.2,0.91,1.0,0.91,6,6,1.0,0.0,1.0,100.0,18,0.746,0.746,0.76,120,,150,50,65,True,False,0.0,none,0,0,0
61,102,small-world,500,True,True,0.961,1.0,1.0,6,7,0.913,0.0,0,0,0.2,0.911,1.0,0.913,6,6,1.0,0.0,1.0,100.0,18,0.759,0.759,0.787,120,,130,30,66,True,False,0.0,none,0,0,0
62,103,small-world,500,True,True,0.968,1.0,1.0,6,7,0.909,0.0,0,0,0.2,0.909,1.0,0.909,6,6,1.0,0.0,1.0,100.0,17,0.753,0.753,0.78,120,,140,40,66,True,False,0.0,none,0,0,0
63,104,small-world,500,True,True,0.969,1.0,1.0,6,7,0.91,0.0,0,0,0.2,0.91,1.0,0.91,6,6,1.0,0.0,1.0,100.0,18,0.726,0.726,0.736,100,,160,60,67,True,False,0.0,none,0,0,0
64,105,small-world,500,True,True,0.963,1.0,1.0,6,7,0.91,0.0,0,0,0.2,0.907,0.984,0.91,6,6,1.0,0.0,1.0,100.0,18,0.774,0.774,0.776,120,,140,40,65,True,False,0.0,none,0,0,0
65,106,small-world,500,True,True,0.969,1.0,1.0,6,7,0.912,0.0,0,0,0.2,0.912,1.0,0.912,6,6,1.0,0.0,1.0,100.0,18,0.749,0.749,0.763,120,,150,50,66,True,False,0.0,none,0,0,0
66,107,small-world,500,True,True,0.97,1.0,1.0,6,7,0.914,0.0,0,0,0.2,0.914,1.0,0.914,6,6,1.0,0.0,1.0,100.0,18,0.734,0.734,0.772,120,,150,50,68,True,False,0.0,none,0,0,0
67,108,small-world,500,True,True,0.968,1.0,1.0,6,7,0.909,0.0,0,0,0.2,0.909,1.0,0.909,6,6,1.0,0.0,1.0,100.0,18,0.753,0.753,0.771,120,,140,40,66,True,False,0.0,none,0,0,0
68,109,small-world,500,True,True,0.951,1.0,1.0,6,7,0.91,0.0,0,0,0.2,0.91,1.0,0.91,6,6,1.0,0.0,1.0,100.0,18,0.755,0.766,0.755,100,,140,40,66,True,False,0.0,none,0,0,0
69,110,small-world,500,True,True,0.97,1.0,1.0,6,7,0.914,0.0,0,0,0.2,0.914,1.0,0.914,6,6,1.0,0.0,1.0,100.0,18,0.738,0.738,0.748,100,,150,50,67,True,False,0.0,none,0,0,0
70,111,small-world,500,True,True,0.968,1.0,1.0,6,7,0.909,0.0,0,0,0.2,0.909,1.0,0.909,6,6,1.0,0.0,1.0,100.0,18,0.765,0.765,0.765,120,,150,50,63,True,False,0.0,none,0,0,0
71,112,small-world,500,True,True,0.968,1.0,1.0,6,7,0.909,0.0,0,0,0.2,0.909,1.0,0.909,6,6,1.0,0.0,1.0,100.0,18,0.743,0.743,0.78,120,,140,40,66,True,False,0.0,none,0,0,0
72,113,small-world,500,True,True,0.969,1.0,1.0,6,7,0.91,0.0,0,0,0.2,0.91,1.0,0.91,6,6,1.0,0.0,1.0,100.0,18,0.741,0.741,0.757,120,,150,50,65,True,False,0.0,none,0,0,0
73,114,small-world,500,True,True,0.97,1.0,1.0,6,7,0.913,0.0,0,0,0.2,0.913,1.0,0.913,6,6,1.0,0.0,1.0,100.0,18,0.743,0.743,0.755,120,,160,60,68,True,False,0.0,none,0,0,0
74,115,small-world,500,True,True,0.967,1.0,1.0,6,7,0.908,0.0,0,0,0.2,0.906,1.0,0.908,6,6,1.0,0.0,1.0,100.0,18,0.768,0.768,0.771,120,,140,40,65,True,False,0.0,none,0,0,0
75,116,small-world,500,True,True,0.97,1.0,1.0,6,7,0.914,0.0,0,0,0.2,0.914,1.0,0.914,6,6,1.0,0.0,1.0,100.0,16,0.711,0.714,0.717,100,,180,80,68,True,False,0.0,none,0,0,0
76,117,small-world,500,True,True,0.97,1.0,1.0,6,7,0.913,0.0,0,0,0.2,0.913,1.0,0.913,6,6,1.0,0.0,1.0,100.0,18,0.744,0.744,0.782,120,,130,30,66,True,False,0.0,none,0,0,0
77,118,small-world,500,True,True,0.968,1.0,1.0,6,7,0.909,0.0,0,0,0.2,0.909,1.0,0.909,6,6,1.0,0.0,1.0,100.0,18,0.769,0.778,0.769,120,,140,40,66,True,False,0.0,none,0,0,0
78,119,small-world,500,True,True,0.969,1.0,1.0,6,7,0.912,0.0,0,0,0.2,0.91,1.0,0.912,6,6,1.0,0.0,1.0,100.0,18,0.772,0.773,0.772,120,,140,40,67,True,False,0.0,none,0,0,0
79,120,small-world,500,True,True,0.97,1.0,1.0,6,7,0.914,0.0,0,0,0.2,0.913,1.0,0.914,6,6,1.0,0.0,1.0,100.0,18,0.758,0.758,0.761,120,,150,50,66,True,False,0.0,none,0,0,0
80,121,small-world,500,True,True,0.969,1.0,1.0,6,7,0.91,0.0,0,0,0.2,0.91,1.0,0.91,6,6,1.0,0.0,1.0,100.0,18,0.726,0.726,0.757,100,,150,50,67,True,False,0.0,none,0,0,0
81,122,small-world,500,True,True,0.97,1.0,1.0,6,7,0.913,0.0,0,0,0.2,0.913,1.0,0.913,6,6,1.0,0.0,1.0,100.0,17,0.75,0.75,0.765,120,,150,50,66,True,False,0.0,none,0,0,0
82,123,small-world,500,True,True,0.967,1.0,1.0,6,7,0.908,0.0,0,0,0.2,0.908,1.0,0.908,6,6,1.0,0.0,1.0,100.0,18,0.765,0.77,0.765,120,,150,50,65,True,False,0.0,none,0,0,0
83,124,small-world,500,True,True,0.969,1.0,1.0,6,7,0.91,0.0,0,0,0.2,0.91,1.0,0.91,6,6,1.0,0.0,1.0,100.0,18,0.753,0.753,0.773,120,,140,40,66,True,False,0.0,none,0,0,0
84,125,small-world,500,True,True,0.97,1.0,1.0,6,7,0.915,0.0,0,0,0.2,0.915,1.0,0.915,6,6,1.0,0.053,1.0,96.667,19,0.749,0.749,0.752,100,,150,50,69,True,False,0.0,none,0,0,0
85,126,small-world,500,True,True,0.968,1.0,1.0,6,7,0.909,0.0,0,0,0.2,0.909,1.0,0.909,6,6,1.0,0.0,1.0,100.0,18,0.752,0.752,0.769,120,,150,50,66,True,False,0.0,none,0,0,0
86,127,small-world,500,True,True,0.969,1.0,1.0,6,7,0.91,0.0,0,0,0.2,0.91,1.0,0.91,6,6,1.0,0.0,1.0,100.0,18,0.73,0.73,0.745,100,,170,70,66,True,False,0.0,none,0,0,0
87,128,small-world,500,True,True,0.969,1.0,1.0,6,7,0.912,0.0,0,0,0.2,0.911,1.0,0.912,6,6,1.0,0.0,1.0,100.0,18,0.767,0.771,0.767,120,,150,50,67,True,False,0.0,none,0,0,0
88,129,small-world,500,True,True,0.969,1.0,1.0,6,7,0.912,0.0,0,0,0.2,0.912,1.0,0.912,6,6,1.0,0.0,1.0,100.0,18,0.755,0.755,0.773,120,,150,50,67,True,False,0.0,none,0,0,0
89,130,small-world,500,True,True,0.968,1.0,1.0,6,7,0.908,0.0,0,0,0.2,0.908,1.0,0.908,6,6,1.0,0.0,1.0,100.0,18,0.758,0.774,0.758,100,,150,50,65,True,False,0.0,none,0,0,0
90,131,small-world,500,True,True,0.968,1.0,1.0,6,7,0.909,0.0,0,0,0.2,0.909,1.0,0.909,6,6,1.0,0.0,1.0,100.0,18,0.741,0.741,0.771,120,,140,40,66,True,False,0.0,none,0,0,0
91,132,small-world,500,True,True,0.964,1.0,1.0,6,7,0.912,0.0,0,0,0.2,0.912,1.0,0.912,6,6,1.0,0.0,1.0,100.0,18,0.743,0.743,0.747,100,,160,60,65,True,False,0.0,none,0,0,0
92,133,small-world,500,True,True,0.968,1.0,1.0,6,7,0.909,0.0,0,0,0.2,0.909,1.0,0.909,6,6,1.0,0.0,1.0,100.0,18,0.72,0.721,0.75,100,,160,60,67,True,False,0.0,none,0,0,0
93,134,small-world,500,True,True,0.969,1.0,1.0,6,7,0.91,0.0,0,0,0.2,0.91,1.0,0.91,6,6,1.0,0.0,1.0,100.0,18,0.752,0.752,0.762,120,,150,50,65,True,False,0.0,none,0,0,0
94,135,small-world,500,True,True,0.968,1.0,1.0,6,7,0.908,0.0,0,0,0.2,0.908,1.0,0.908,6,6,1.0,0.0,1.0,100.0,18,0.721,0.721,0.745,100,,150,50,66,True,False,0.0,none,0,0,0
95,136,small-world,500,True,True,0.961,1.0,1.0,6,7,0.91,0.0,0,0,0.2,0.91,1.0,0.91,6,6,1.0,0.0,1.0,100.0,17,0.762,0.762,0.765,120,,150,50,66,True,False,0.0,none,0,0,0
96,137,small-world,500,True,True,0.968,1.0,1.0,6,7,0.909,0.0,0,0,0.2,0.909,1.0,0.909,6,6,1.0,0.0,1.0,100.0,18,0.746,0.746,0.775,120,,140,40,66,True,False,0.0,none,0,0,0
97,138,small-world,500,True,True,0.968,1.0,1.0,6,7,0.909,0.0,0,0,0.2,0.909,1.0,0.909,6,6,1.0,0.0,1.0,100.0,18,0.763,0.763,0.772,120,,140,40,66,True,False,0.0,none,0,0,0
98,139,small-world,500,True,True,0.968,1.0,1.0,6,7,0.909,0.0,0,0,0.2,0.909,1.0,0.909,6,6,1.0,0.0,1.0,100.0,18,0.697,0.698,0.751,100,,150,50,66,True,False,0.0,none,0,0,0
99,140,small-world,500,True,True,0.959,1.0,1.0,6,7,0.909,0.0,0,0,0.2,0.909,1.0,0.909,6,6,1.0,0.0,1.0,100.0,18,0.743,0.774,0.743,100,,180,80,65,True,False,0.0,none,0,0,0
100,141,small-world,500,True,True,0.968,1.0,1.0,6,7,0.91,0.0,0,0,0.2,0.91,1.0,0.91,6,6,1.0,0.0,1.0,100.0,18,0.748,0.748,0.758,120,,160,60,66,True,False,0.0,none,0,0,0
