run_index,seed,topology,survival_checkpoint_year,survived_500_year_mark,survived_final_year,final_governance_stability,final_human_control_index,minimum_human_control_index,fragmentation_count,final_connected_components,largest_component_ratio,contagion_containment,contagion_initial_failures,contagion_secondary_failures,trust_memory_decay,final_cooperation,final_recovered_node_rate,final_trust_memory,final_infiltrator_count,final_isolated_infiltrator_count,adversary_isolation_rate,reconnection_rate,signal_propagation_rate,time_to_isolation,defense_edge_cuts,minimum_cooperation,minimum_trust_memory,post_betrayal_min_cooperation,first_cooperation_collapse_year,time_to_collapse,recovery_year,time_to_recovery,recovered_network_size,recovered_within_window,collapsed,peak_governance_backlog,dominant_defense_action,proposal_quota_count,ai_legislative_processors_count,foundational_veto_count
11,52,small-world,500,False,False,0.337,1.0,1.0,48,49,0.164,0.744,43,32,0.0,0.17,0.098,0.338,6,6,1.0,0.0,1.0,90.0,109,0.17,0.338,0.17,100,0,,,0,False,True,0.0,none,0,0,0
12,53,small-world,500,False,False,0.442,1.0,1.0,35,36,0.364,0.812,32,26,0.0,0.127,0.0,0.247,6,6,1.0,0.0,1.0,90.0,82,0.127,0.247,0.127,120,20,,,0,False,True,0.0,none,0,0,0
13,54,small-world,500,False,False,0.212,1.0,1.0,51,52,0.221,0.8,50,40,0.0,0.026,0.0,0.102,6,6,1.0,0.0,1.0,90.0,120,0.026,0.102,0.026,120,20,,,0,False,True,0.0,none,0,0,0
14,55,small-world,500,False,False,0.162,1.0,1.0,53,53,0.136,0.75,52,39,0.0,0.001,0.0,0.075,6,6,1.0,0.0,1.0,90.0,123,0.001,0.075,0.001,100,0,,,0,False,True,0.0,none,0,0,0
15,56,small-world,500,False,False,0.311,1.0,1.0,42,43,0.203,0.659,41,27,0.0,0.108,0.063,0.244,6,6,1.0,0.0,0.984,90.0,107,0.108,0.244,0.108,120,20,,,0,False,True,0.0,none,0,0,0
16,57,small-world,500,False,False,0.472,1.0,1.0,29,30,0.567,0.433,30,13,0.0,0.212,0.115,0.385,6,6,1.0,0.0,0.984,90.0,75,0.212,0.385,0.212,100,0,,,0,False,True,0.0,none,0,0,0
17,58,small-world,500,False,False,0.329,1.0,1.0,47,48,0.114,0.605,38,23,0.0,0.057,0.0,0.173,6,6,1.0,0.0,0.953,90.0,111,0.057,0.173,0.057,100,0,,,0,False,True,0.0,none,0,0,0
18,59,small-world,500,False,False,0.312,1.0,1.0,50,50,0.13,0.727,44,32,0.0,0.081,0.0,0.185,6,6,1.0,0.0,0.984,90.0,116,0.081,0.185,0.081,120,20,,,0,False,True,0.0,none,0,0,0
19,60,small-world,500,False,False,0.291,1.0,1.0,51,51,0.265,0.756,45,34,0.0,0.136,0.081,0.27,6,6,1.0,0.0,1.0,90.0,115,0.136,0.27,0.136,120,20,,,0,False,True,0.0,none,0,0,0
20,61,small-world,500,False,False,0.425,1.0,1.0,40,41,0.385,0.71,31,22,0.0,0.156,0.085,0.345,6,6,1.0,0.0,1.0,90.0,96,0.156,0.345,0.156,120,20,,,0,False,True,0.0,none,0,0,0
21,62,small-world,500,False,False,0.359,1.0,1.0,44,45,0.224,0.825,40,33,0.0,0.185,0.115,0.355,6,6,1.0,0.0,1.0,90.0,105,0.185,0.355,0.185,120,20,,,0,False,True,0.0,none,0,0,0
22,63,small-world,500,False,False,0.312,1.0,1.0,46,47,0.333,0.682,44,30,0.0,0.119,0.079,0.244,6,6,1.0,0.0,1.0,90.0,110,0.119,0.244,0.119,100,0,,,0,False,True,0.0,none,0,0,0
23,64,small-world,500,False,False,0.224,1.0,1.0,56,57,0.138,0.76,50,38,0.0,0.086,0.034,0.211,6,6,1.0,0.0,1.0,90.0,121,0.086,0.203,0.086,100,0,,,0,False,True,0.0,none,0,0,0
24,65,small-world,500,False,False,0.238,1.0,1.0,41,42,0.197,0.8,40,32,0.0,0.003,0.0,0.076,6,6,1.0,0.0,1.0,90.0,96,0.003,0.076,0.003,120,20,,,0,False,True,0.0,none,0,0,0
25,66,small-world,500,False,False,0.285,1.0,1.0,50,51,0.176,0.581,43,25,0.0,0.042,0.0,0.127,6,6,1.0,0.0,1.0,90.0,117,0.042,0.127,0.042,120,20,,,0,False,True,0.0,none,0,0,0
26,67,small-world,500,False,False,0.235,1.0,1.0,55,56,0.119,0.714,49,35,0.0,0.081,0.066,0.218,6,6,1.0,0.0,1.0,90.0,123,0.081,0.218,0.081,120,20,,,0,False,True,0.0,none,0,0,0
27,68,small-world,500,False,False,0.358,1.0,1.0,45,45,0.191,0.757,37,28,0.0,0.1,0.016,0.231,6,6,1.0,0.0,0.984,90.0,105,0.1,0.231,0.1,120,20,,,0,False,True,0.0,none,0,0,0
28,69,small-world,500,False,False,0.338,1.0,1.0,46,47,0.313,0.651,43,28,0.0,0.185,0.148,0.322,6,6,1.0,0.0,1.0,90.0,104,0.185,0.322,0.185,100,0,,,0,False,True,0.0,none,0,0,0
29,70,small-world,500,False,False,0.342,1.0,1.0,46,47,0.313,0.667,39,26,0.0,0.137,0.033,0.312,6,6,1.0,0.0,1.0,90.0,107,0.137,0.312,0.137,120,20,,,0,False,True,0.0,none,0,0,0
30,71,small-world,500,False,False,0.321,1.0,1.0,50,51,0.265,0.698,43,30,0.0,0.131,0.081,0.278,6,6,1.0,0.0,1.0,90.0,113,0.131,0.278,0.131,120,20,,,0,False,True,0.0,none,0,0,0
31,72,small-world,500,False,False,0.333,1.0,1.0,43,44,0.348,0.641,39,25,0.0,0.132,0.1,0.248,6,6,1.0,0.0,1.0,90.0,96,0.132,0.248,0.132,120,20,,,0,False,True,0.0,none,0,0,0
32,73,small-world,500,False,False,0.151,1.0,1.0,56,57,0.088,0.774,53,41,0.0,0.008,0.0,0.071,6,6,1.0,0.0,0.984,90.0,128,0.001,0.071,0.001,120,20,,,0,False,True,0.0,none,0,0,0
33,74,small-world,500,False,False,0.411,1.0,1.0,41,40,0.409,0.722,36,26,0.0,0.177,0.1,0.373,6,6,1.0,0.0,1.0,90.0,98,0.177,0.373,0.177,120,20,,,0,False,True,0.0,none,0,0,0
34,75,small-world,500,False,False,0.383,1.0,1.0,37,38,0.288,0.686,35,24,0.0,0.086,0.0,0.196,6,6,1.0,0.0,1.0,90.0,88,0.086,0.196,0.086,100,0,,,0,False,True,0.0,none,0,0,0
35,76,small-world,500,False,False,0.164,1.0,1.0,61,62,0.059,0.7,50,35,0.0,0.001,0.0,0.045,6,6,1.0,0.0,1.0,90.0,134,0.001,0.045,0.001,100,0,,,0,False,True,0.0,none,0,0,0
36,77,small-world,500,False,False,0.259,1.0,1.0,53,54,0.157,0.796,49,39,0.0,0.063,0.0,0.128,6,6,1.0,0.0,0.969,90.0,121,0.062,0.128,0.062,100,0,,,0,False,True,0.0,none,0,0,0
37,78,small-world,500,False,False,0.26,1.0,1.0,55,56,0.186,0.689,45,31,0.0,0.065,0.016,0.153,6,6,1.0,0.0,0.984,90.0,122,0.065,0.153,0.065,120,20,,,0,False,True,0.0,none,0,0,0
38,79,small-world,500,False,False,0.276,1.0,1.0,52,52,0.125,0.644,45,29,0.0,0.054,0.0,0.155,6,6,1.0,0.0,0.983,90.0,116,0.054,0.155,0.054,100,0,,,0,False,True,0.0,none,0,0,0
39,80,small-world,500,False,False,0.127,1.0,1.0,64,64,0.06,0.732,56,41,0.0,0.0,0.0,0.03,6,6,1.0,0.0,0.967,90.0,139,0.0,0.03,0.0,120,20,,,0,False,True,0.0,none,0,0,0
40,81,small-world,500,False,False,0.344,1.0,1.0,48,49,0.159,0.605,38,23,0.0,0.125,0.079,0.272,6,6,1.0,0.0,0.984,90.0,110,0.125,0.272,0.125,100,0,,,0,False,True,0.0,none,0,0,0
41,82,small-world,500,False,False,0.357,1.0,1.0,49,50,0.209,0.525,40,21,0.0,0.073,0.0,0.168,6,6,1.0,0.0,1.0,90.0,111,0.073,0.168,0.073,120,20,,,0,False,True,0.0,none,0,0,0
42,83,small-world,500,False,False,0.361,1.0,1.0,40,41,0.167,0.694,36,25,0.0,0.084,0.017,0.268,6,6,1.0,0.0,1.0,90.0,98,0.084,0.268,0.084,100,0,,,0,False,True,0.0,none,0,0,0
43,84,small-world,500,False,False,0.172,1.0,1.0,56,57,0.108,0.765,51,39,0.0,0.0,0.0,0.049,6,6,1.0,0.0,1.0,90.0,123,0.0,0.049,0.0,120,20,,,0,False,True,0.0,none,0,0,0
44,85,small-world,500,False,False,0.453,1.0,1.0,38,39,0.449,0.645,31,20,0.0,0.256,0.127,0.5,6,6,1.0,0.0,0.968,90.0,96,0.256,0.5,0.256,120,20,,,0,False,True,0.0,none,0,0,0
45,86,small-world,500,False,False,0.393,1.0,1.0,38,39,0.246,0.485,33,16,0.0,0.125,0.048,0.311,6,6,1.0,0.0,1.0,90.0,96,0.125,0.311,0.125,100,0,,,0,False,True,0.0,none,0,0,0
46,87,small-world,500,False,False,0.273,1.0,1.0,54,55,0.155,0.773,44,34,0.0,0.087,0.031,0.205,6,6,1.0,0.0,0.969,90.0,124,0.087,0.205,0.087,120,20,,,0,False,True,0.0,none,0,0,0
47,88,small-world,500,False,False,0.444,1.0,1.0,39,40,0.324,0.788,33,26,0.0,0.227,0.169,0.472,6,6,1.0,0.0,1.0,90.0,98,0.227,0.472,0.227,100,0,,,0,False,True,0.0,none,0,0,0
48,89,small-world,500,False,False,0.229,1.0,1.0,48,49,0.138,0.783,46,36,0.0,0.01,0.0,0.116,6,6,1.0,0.0,1.0,90.0,114,0.01,0.116,0.01,100,0,,,0,False,True,0.0,none,0,0,0
49,90,small-world,500,False,False,0.361,1.0,1.0,35,36,0.312,0.73,37,27,0.0,0.064,0.0,0.151,6,6,1.0,0.0,1.0,90.0,88,0.064,0.151,0.064,120,20,,,0,False,True,0.0,none,0,0,0
50,91,small-world,500,False,False,0.219,1.0,1.0,51,52,0.121,0.694,49,34,0.0,0.01,0.0,0.079,6,6,1.0,0.0,0.967,90.0,118,0.01,0.079,0.01,100,0,,,0,False,True,0.0,none,0,0,0
51,92,small-world,500,False,False,0.239,1.0,1.0,56,57,0.176,0.673,49,33,0.0,0.084,0.048,0.225,6,6,1.0,0.0,1.0,90.0,123,0.084,0.225,0.084,120,20,,,0,False,True,0.0,none,0,0,0
52,93,small-world,500,False,False,0.283,1.0,1.0,53,53,0.224,0.689,45,31,0.0,0.046,0.0,0.137,6,6,1.0,0.0,1.0,90.0,120,0.046,0.137,0.046,100,0,,,0,False,True,0.0,none,0,0,0
53,94,small-world,500,False,False,0.317,1.0,1.0,50,50,0.159,0.659,44,29,0.0,0.094,0.016,0.239,6,6,1.0,0.0,0.984,100.0,116,0.094,0.239,0.094,100,0,,,0,False,True,0.0,none,0,0,0
54,95,small-world,500,False,False,0.228,1.0,1.0,54,55,0.147,0.609,46,28,0.0,0.025,0.0,0.105,6,6,1.0,0.0,0.968,90.0,122,0.024,0.104,0.024,120,20,,,0,False,True,0.0,none,0,0,0
55,96,small-world,500,False,False,0.166,1.0,1.0,57,58,0.121,0.808,52,42,0.0,0.012,0.0,0.099,6,6,1.0,0.0,0.983,90.0,130,0.012,0.099,0.012,100,0,,,0,False,True,0.0,none,0,0,0
56,97,small-world,500,False,False,0.24,1.0,1.0,53,54,0.149,0.83,47,39,0.0,0.093,0.082,0.219,6,6,1.0,0.0,1.0,90.0,119,0.093,0.219,0.093,100,0,,,0,False,True,0.0,none,0,0,0
57,98,small-world,500,False,False,0.329,1.0,1.0,49,50,0.197,0.65,40,26,0.0,0.057,0.0,0.165,6,6,1.0,0.0,0.954,90.0,116,0.057,0.165,0.057,100,0,,,0,False,True,0.0,none,0,0,0
58,99,small-world,500,False,False,0.465,1.0,1.0,37,38,0.209,0.423,26,11,0.0,0.175,0.082,0.407,6,6,1.0,0.0,1.0,90.0,91,0.175,0.407,0.175,100,0,,,0,False,True,0.0,none,0,0,0
59,100,small-world,500,False,False,0.364,1.0,1.0,37,38,0.426,0.714,35,25,0.0,0.088,0.0,0.184,6,6,1.0,0.0,1.0,90.0,94,0.088,0.184,0.088,100,0,,,0,False,True,0.0,none,0,0,0
60,101,small-world,500,False,False,0.224,1.0,1.0,52,53,0.2,0.778,45,35,0.0,0.075,0.017,0.229,6,6,1.0,0.0,1.0,90.0,114,0.075,0.229,0.075,120,20,,,0,False,True,0.0,none,0,0,0
61,102,small-world,500,False,False,0.444,1.0,1.0,38,39,0.319,0.606,33,20,0.0,0.15,0.063,0.338,6,6,1.0,0.0,1.0,90.0,89,0.15,0.338,0.15,120,20,,,0,False,True,0.0,none,0,0,0
62,103,small-world,500,False,False,0.277,1.0,1.0,54,55,0.194,0.702,47,33,0.0,0.108,0.066,0.22,6,6,1.0,0.0,0.984,90.0,111,0.104,0.21,0.104,120,20,,,0,False,True,0.0,none,0,0,0
63,104,small-world,500,False,False,0.34,1.0,1.0,44,45,0.353,0.667,39,26,0.0,0.107,0.048,0.281,6,6,1.0,0.0,0.984,90.0,106,0.107,0.281,0.107,100,0,,,0,False,True,0.0,none,0,0,0
64,105,small-world,500,False,False,0.329,1.0,1.0,52,52,0.132,0.721,43,31,0.0,0.137,0.016,0.271,6,6,1.0,0.0,1.0,103.333,116,0.137,0.271,0.137,120,20,,,0,False,True,0.0,none,0,0,0
65,106,small-world,500,False,False,0.241,1.0,1.0,52,53,0.147,0.756,45,34,0.0,0.029,0.0,0.131,6,6,1.0,0.0,0.984,90.0,118,0.029,0.131,0.029,120,20,,,0,False,True,0.0,none,0,0,0
66,107,small-world,500,False,False,0.384,1.0,1.0,45,46,0.221,0.714,35,25,0.0,0.089,0.0,0.196,6,6,1.0,0.0,0.984,90.0,108,0.089,0.196,0.089,120,20,,,0,False,True,0.0,none,0,0,0
67,108,small-world,500,False,False,0.282,1.0,1.0,48,49,0.273,0.791,43,34,0.0,0.101,0.0,0.234,6,6,1.0,0.0,1.0,90.0,110,0.101,0.234,0.101,120,20,,,0,False,True,0.0,none,0,0,0
68,109,small-world,500,False,False,0.331,1.0,1.0,48,49,0.191,0.721,43,31,0.0,0.146,0.097,0.256,6,6,1.0,0.0,0.984,105.0,110,0.146,0.256,0.146,100,0,,,0,False,True,0.0,none,0,0,0
69,110,small-world,500,False,False,0.439,1.0,1.0,41,42,0.271,0.576,33,19,0.0,0.199,0.078,0.432,6,6,1.0,0.0,0.984,90.0,101,0.199,0.432,0.199,100,0,,,0,False,True,0.0,none,0,0,0
70,111,small-world,500,False,False,0.282,1.0,1.0,45,46,0.203,0.711,38,27,0.0,0.035,0.0,0.125,6,6,1.0,0.0,1.0,90.0,103,0.035,0.125,0.035,120,20,,,0,False,True,0.0,none,0,0,0
71,112,small-world,500,False,False,0.262,1.0,1.0,46,46,0.215,0.455,44,20,0.0,0.026,0.0,0.102,6,6,1.0,0.0,1.0,90.0,109,0.026,0.102,0.026,120,20,,,0,False,True,0.0,none,0,0,0
72,113,small-world,500,False,False,0.297,1.0,1.0,42,43,0.333,0.667,42,28,0.0,0.064,0.0,0.153,6,6,1.0,0.0,0.967,90.0,102,0.064,0.153,0.064,100,0,,,0,False,True,0.0,none,0,0,0
73,114,small-world,500,False,False,0.346,1.0,1.0,47,48,0.338,0.75,40,30,0.0,0.105,0.015,0.244,6,6,1.0,0.0,0.985,90.0,116,0.105,0.244,0.105,100,0,,,0,False,True,0.0,none,0,0,0
74,115,small-world,500,False,False,0.125,1.0,1.0,60,61,0.077,0.792,53,42,0.0,0.0,0.0,0.064,6,6,1.0,0.0,1.0,90.0,130,0.0,0.064,0.0,120,20,,,0,False,True,0.0,none,0,0,0
75,116,small-world,500,True,True,0.579,1.0,1.0,29,29,0.375,0.696,23,16,0.0,0.285,0.167,0.543,6,6,1.0,0.0,1.0,90.0,79,0.285,0.543,0.285,100,0,,,0,False,True,0.0,none,0,0,0
76,117,small-world,500,False,False,0.133,1.0,1.0,61,62,0.06,0.78,59,46,0.0,0.002,0.0,0.043,6,6,1.0,0.0,0.984,90.0,133,0.002,0.043,0.002,120,20,,,0,False,True,0.0,none,0,0,0
77,118,small-world,500,False,False,0.34,1.0,1.0,47,48,0.191,0.643,42,27,0.0,0.142,0.081,0.321,6,6,1.0,0.0,0.984,90.0,108,0.142,0.321,0.142,120,20,,,0,False,True,0.0,none,0,0,0
78,119,small-world,500,False,False,0.182,1.0,1.0,56,57,0.104,0.78,50,39,0.0,0.003,0.0,0.075,6,6,1.0,0.0,1.0,90.0,128,0.003,0.075,0.003,120,20,,,0,False,True,0.0,none,0,0,0
79,120,small-world,500,False,False,0.239,1.0,1.0,51,51,0.197,0.826,46,38,0.0,0.047,0.0,0.109,6,6,1.0,0.0,1.0,90.0,114,0.047,0.109,0.047,120,20,,,0,False,True,0.0,none,0,0,0
80,121,small-world,500,False,False,0.274,1.0,1.0,51,52,0.1,0.783,46,36,0.0,0.075,0.0,0.207,6,6,1.0,0.0,0.969,90.0,121,0.075,0.207,0.075,100,0,,,0,False,True,0.0,none,0,0,0
81,122,small-world,500,False,False,0.466,1.0,1.0,34,35,0.5,0.6,30,18,0.0,0.257,0.161,0.47,6,6,1.0,0.0,1.0,90.0,91,0.257,0.47,0.257,120,20,,,0,False,True,0.0,none,0,0,0
82,123,small-world,500,False,False,0.392,1.0,1.0,42,43,0.364,0.78,41,32,0.0,0.19,0.083,0.367,6,6,1.0,0.0,1.0,90.0,95,0.19,0.367,0.19,120,20,,,0,False,True,0.0,none,0,0,0
83,124,small-world,500,False,False,0.346,1.0,1.0,49,50,0.159,0.705,44,31,0.0,0.171,0.063,0.336,6,6,1.0,0.0,1.0,90.0,114,0.171,0.336,0.171,120,20,,,0,False,True,0.0,none,0,0,0
84,125,small-world,500,False,False,0.409,1.0,1.0,38,39,0.371,0.438,32,14,0.0,0.177,0.141,0.319,6,6,1.0,0.0,1.0,90.0,97,0.177,0.319,0.177,100,0,,,0,False,True,0.0,none,0,0,0
85,126,small-world,500,False,False,0.305,1.0,1.0,44,45,0.303,0.718,39,28,0.0,0.076,0.0,0.203,6,6,1.0,0.0,1.0,90.0,104,0.076,0.203,0.076,120,20,,,0,False,True,0.0,none,0,0,0
86,127,small-world,500,False,False,0.369,1.0,1.0,40,40,0.418,0.811,37,30,0.0,0.172,0.098,0.322,6,6,1.0,0.0,0.984,90.0,98,0.172,0.322,0.172,100,0,,,0,False,True,0.0,none,0,0,0
87,128,small-world,500,False,False,0.318,1.0,1.0,45,46,0.152,0.684,38,26,0.0,0.016,0.0,0.152,6,6,1.0,0.0,1.0,90.0,107,0.016,0.152,0.016,120,20,,,0,False,True,0.0,none,0,0,0
88,129,small-world,500,False,False,0.239,1.0,1.0,50,51,0.118,0.636,44,28,0.0,0.048,0.0,0.168,6,6,1.0,0.0,1.0,90.0,116,0.048,0.168,0.048,120,20,,,0,False,True,0.0,none,0,0,0
89,130,small-world,500,False,False,0.225,1.0,1.0,53,54,0.197,0.8,50,40,0.0,0.109,0.083,0.225,6,6,1.0,0.0,1.0,90.0,117,0.109,0.225,0.109,100,0,,,0,False,True,0.0,none,0,0,0
90,131,small-world,500,False,False,0.179,1.0,1.0,54,55,0.118,0.82,50,41,0.0,0.012,0.0,0.069,6,6,1.0,0.0,0.968,90.0,123,0.003,0.06,0.003,120,20,,,0,False,True,0.0,none,0,0,0
91,132,small-world,500,False,False,0.312,1.0,1.0,46,47,0.162,0.718,39,28,0.0,0.108,0.065,0.281,6,6,1.0,0.0,0.984,90.0,111,0.108,0.281,0.108,100,0,,,0,False,True,0.0,none,0,0,0
92,133,small-world,500,False,False,0.371,1.0,1.0,43,44,0.145,0.812,32,26,0.0,0.111,0.063,0.285,6,6,1.0,0.0,1.0,90.0,108,0.111,0.285,0.111,100,0,,,0,False,True,0.0,none,0,0,0
93,134,small-world,500,False,False,0.381,1.0,1.0,38,39,0.227,0.697,33,23,0.0,0.115,0.017,0.239,6,6,1.0,0.0,1.0,90.0,93,0.115,0.239,0.115,100,0,,,0,False,True,0.0,none,0,0,0
94,135,small-world,500,False,False,0.398,1.0,1.0,43,44,0.224,0.645,31,20,0.0,0.137,0.049,0.346,6,6,1.0,0.0,1.0,90.0,102,0.137,0.346,0.137,100,0,,,0,False,True,0.0,none,0,0,0
95,136,small-world,500,False,False,0.264,1.0,1.0,53,54,0.197,0.583,48,28,0.0,0.098,0.067,0.217,6,6,1.0,0.0,1.0,90.0,116,0.098,0.217,0.098,120,20,,,0,False,True,0.0,none,0,0,0
96,137,small-world,500,False,False,0.253,1.0,1.0,48,49,0.262,0.8,45,36,0.0,0.068,0.0,0.137,6,6,1.0,0.0,1.0,90.0,109,0.068,0.137,0.068,120,20,,,0,False,True,0.0,none,0,0,0
97,138,small-world,500,False,False,0.405,1.0,1.0,39,40,0.409,0.562,32,18,0.0,0.046,0.0,0.164,6,6,1.0,0.0,1.0,90.0,94,0.046,0.164,0.046,100,0,,,0,False,True,0.0,none,0,0,0
98,139,small-world,500,False,False,0.206,1.0,1.0,51,52,0.227,0.787,47,37,0.0,0.002,0.0,0.106,6,6,1.0,0.0,1.0,90.0,124,0.002,0.106,0.002,100,0,,,0,False,True,0.0,none,0,0,0
99,140,small-world,500,False,False,0.421,1.0,1.0,44,45,0.319,0.714,35,25,0.0,0.226,0.19,0.378,6,6,1.0,0.0,1.0,90.0,102,0.226,0.378,0.226,100,0,,,0,False,True,0.0,none,0,0,0
100,141,small-world,500,False,False,0.426,1.0,1.0,34,35,0.373,0.742,31,23,0.0,0.138,0.049,0.3,6,6,1.0,0.0,1.0,90.0,84,0.138,0.3,0.138,120,20,,,0,False,True,0.0,none,0,0,0
